LineId,Month,Date,Time,Level,Component,PID,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source
866,Jul,6,18:00:56,combo,ftpd,9764.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
867,Jul,6,18:00:56,combo,ftpd,9757.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
868,Jul,6,18:00:56,combo,ftpd,9766.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
869,Jul,6,18:00:56,combo,ftpd,9758.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
870,Jul,6,18:00:56,combo,ftpd,9759.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
871,Jul,6,18:00:56,combo,ftpd,9760.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
872,Jul,6,18:00:56,combo,ftpd,9761.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
873,Jul,6,18:00:56,combo,ftpd,9762.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
874,Jul,6,18:00:56,combo,ftpd,9767.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
875,Jul,6,18:00:56,combo,ftpd,9763.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
876,Jul,6,18:00:56,combo,ftpd,9768.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:56 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
877,Jul,6,18:00:57,combo,ftpd,9778.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
878,Jul,6,18:00:57,combo,ftpd,9779.0,connection from 211.72.151.162 () at Wed Jul  6 18:00:57 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
879,Jul,7,04:04:31,combo,su(pam_unix),10961.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
880,Jul,7,04:04:32,combo,su(pam_unix),10961.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k
881,Jul,7,04:04:33,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k
882,Jul,7,04:10:44,combo,su(pam_unix),12193.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
883,Jul,7,04:10:45,combo,su(pam_unix),12193.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k
884,Jul,7,07:18:12,combo,sshd(pam_unix),12518.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
885,Jul,7,07:18:12,combo,sshd(pam_unix),12519.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
886,Jul,7,07:18:12,combo,sshd(pam_unix),12518.0,session closed for user test,E101,session closed for user <*>,1,security_anomaly,Linux_2k
887,Jul,7,07:18:12,combo,sshd(pam_unix),12520.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
888,Jul,7,07:18:12,combo,sshd(pam_unix),12520.0,session closed for user test,E101,session closed for user <*>,1,security_anomaly,Linux_2k
889,Jul,7,07:18:12,combo,sshd(pam_unix),12519.0,session closed for user test,E101,session closed for user <*>,1,security_anomaly,Linux_2k
890,Jul,7,07:18:13,combo,sshd(pam_unix),12524.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
891,Jul,7,07:18:13,combo,sshd(pam_unix),12525.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
892,Jul,7,07:18:13,combo,sshd(pam_unix),12524.0,session closed for user test,E101,session closed for user <*>,1,security_anomaly,Linux_2k
893,Jul,7,07:18:13,combo,sshd(pam_unix),12527.0,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
894,Jul,7,07:18:14,combo,sshd(pam_unix),12525.0,session closed for user test,E101,session closed for user <*>,1,security_anomaly,Linux_2k
895,Jul,7,07:18:14,combo,sshd(pam_unix),12527.0,session closed for user test,E101,session closed for user <*>,1,security_anomaly,Linux_2k
896,Jul,7,08:06:12,combo,gpm,2094.0,*** info [mice.c(1766)]:,E1,*** info [mice.c(<*>)]:,1,security_anomaly,Linux_2k
897,Jul,7,08:06:12,combo,gpm,2094.0,imps2: Auto-detected intellimouse PS/2,E51,imps2: Auto-detected intellimouse PS/<*>,1,security_anomaly,Linux_2k
898,Jul,7,08:06:15,combo,login(pam_unix),2421.0,session opened for user root by LOGIN(uid=0),E103,session opened for user <*> by LOGIN(uid=<*>),1,security_anomaly,Linux_2k
899,Jul,7,08:06:15,combo,-- root,2421.0,ROOT LOGIN ON tty2,E91,ROOT LOGIN ON tty2,1,security_anomaly,Linux_2k
900,Jul,7,08:09:10,combo,login(pam_unix),2421.0,session closed for user root,E101,session closed for user <*>,1,security_anomaly,Linux_2k
901,Jul,7,08:09:11,combo,udev,12754.0,removing device node '/udev/vcsa2',E89,removing device node '/udev/<*>',0,normal,Linux_2k
902,Jul,7,08:09:11,combo,udev,12753.0,removing device node '/udev/vcs2',E89,removing device node '/udev/<*>',0,normal,Linux_2k
903,Jul,7,08:09:11,combo,udev,12777.0,creating device node '/udev/vcs2',E36,creating device node '/udev/<*>',0,normal,Linux_2k
904,Jul,7,08:09:11,combo,udev,12778.0,creating device node '/udev/vcsa2',E36,creating device node '/udev/<*>',0,normal,Linux_2k
905,Jul,7,08:09:11,combo,udev,12786.0,removing device node '/udev/vcs2',E89,removing device node '/udev/<*>',0,normal,Linux_2k
906,Jul,7,08:09:11,combo,udev,12790.0,removing device node '/udev/vcsa2',E89,removing device node '/udev/<*>',0,normal,Linux_2k
907,Jul,7,08:09:11,combo,udev,12795.0,creating device node '/udev/vcs2',E36,creating device node '/udev/<*>',0,normal,Linux_2k
908,Jul,7,08:09:11,combo,udev,12798.0,creating device node '/udev/vcsa2',E36,creating device node '/udev/<*>',0,normal,Linux_2k
909,Jul,7,14:18:55,combo,sshd(pam_unix),13317.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
910,Jul,7,14:18:55,combo,sshd(pam_unix),13317.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
911,Jul,7,14:18:57,combo,sshd(pam_unix),13321.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
912,Jul,7,14:18:57,combo,sshd(pam_unix),13321.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
913,Jul,7,14:18:58,combo,sshd(pam_unix),13318.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
914,Jul,7,14:18:58,combo,sshd(pam_unix),13318.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
915,Jul,7,14:18:59,combo,sshd(pam_unix),13323.0,check pass; user unknown,E27,check pass; user unknown,1,security_anomaly,Linux_2k
916,Jul,7,14:18:59,combo,sshd(pam_unix),13323.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=c9063558.virtua.com.br,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k
917,Jul,7,16:33:52,combo,ftpd,13521.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
918,Jul,7,16:33:52,combo,ftpd,13513.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
919,Jul,7,16:33:52,combo,ftpd,13511.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
920,Jul,7,16:33:52,combo,ftpd,13512.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
921,Jul,7,16:33:52,combo,ftpd,13516.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
922,Jul,7,16:33:52,combo,ftpd,13515.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
923,Jul,7,16:33:52,combo,ftpd,13518.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
924,Jul,7,16:33:52,combo,ftpd,13522.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
925,Jul,7,16:33:52,combo,ftpd,13517.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
926,Jul,7,16:33:52,combo,ftpd,13520.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
927,Jul,7,16:33:52,combo,ftpd,13519.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
928,Jul,7,16:33:52,combo,ftpd,13514.0,connection from 202.82.200.188 () at Thu Jul  7 16:33:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
929,Jul,7,23:09:45,combo,ftpd,14105.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
930,Jul,7,23:09:45,combo,ftpd,14106.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
931,Jul,7,23:09:45,combo,ftpd,14103.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
932,Jul,7,23:09:45,combo,ftpd,14107.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
933,Jul,7,23:09:45,combo,ftpd,14104.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
934,Jul,7,23:09:45,combo,ftpd,14108.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
935,Jul,7,23:09:45,combo,ftpd,14109.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
936,Jul,7,23:09:45,combo,ftpd,14110.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
937,Jul,7,23:09:45,combo,ftpd,14111.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
938,Jul,7,23:09:45,combo,ftpd,14112.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
939,Jul,7,23:09:45,combo,ftpd,14113.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
940,Jul,7,23:09:45,combo,ftpd,14114.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
941,Jul,7,23:09:45,combo,ftpd,14115.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
942,Jul,7,23:09:45,combo,ftpd,14116.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
943,Jul,7,23:09:45,combo,ftpd,14118.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
944,Jul,7,23:09:45,combo,ftpd,14119.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
945,Jul,7,23:09:45,combo,ftpd,14117.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:45 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
946,Jul,7,23:09:47,combo,ftpd,14120.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:47 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
947,Jul,7,23:09:50,combo,ftpd,14121.0,connection from 221.4.102.93 () at Thu Jul  7 23:09:50 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
948,Jul,8,04:04:19,combo,su(pam_unix),14943.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
949,Jul,8,04:04:19,combo,su(pam_unix),14943.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k
950,Jul,8,04:04:20,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k
951,Jul,8,04:12:07,combo,su(pam_unix),19593.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
952,Jul,8,04:12:08,combo,su(pam_unix),19593.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k
953,Jul,8,20:14:55,combo,sshd(pam_unix),20963.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test,1,security_anomaly,Linux_2k
954,Jul,8,20:14:56,combo,sshd(pam_unix),20969.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test,1,security_anomaly,Linux_2k
955,Jul,8,20:14:56,combo,sshd(pam_unix),20968.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test,1,security_anomaly,Linux_2k
956,Jul,8,20:14:56,combo,sshd(pam_unix),20964.0,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=212.0.132.20  user=test,E19,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=test,1,security_anomaly,Linux_2k
957,Jul,9,04:04:23,combo,su(pam_unix),21991.0,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
958,Jul,9,04:04:24,combo,su(pam_unix),21991.0,session closed for user cyrus,E101,session closed for user <*>,1,security_anomaly,Linux_2k
959,Jul,9,04:04:25,combo,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],1,security_anomaly,Linux_2k
960,Jul,9,04:10:11,combo,su(pam_unix),22368.0,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),1,security_anomaly,Linux_2k
961,Jul,9,04:10:12,combo,su(pam_unix),22368.0,session closed for user news,E101,session closed for user <*>,1,security_anomaly,Linux_2k
962,Jul,9,11:35:59,combo,ftpd,23028.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
963,Jul,9,11:35:59,combo,ftpd,23027.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
964,Jul,9,11:35:59,combo,ftpd,23026.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
965,Jul,9,11:35:59,combo,ftpd,23032.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
966,Jul,9,11:35:59,combo,ftpd,23030.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
967,Jul,9,11:35:59,combo,ftpd,23031.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
968,Jul,9,11:35:59,combo,ftpd,23035.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
969,Jul,9,11:35:59,combo,ftpd,23038.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
970,Jul,9,11:35:59,combo,ftpd,23037.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
971,Jul,9,11:35:59,combo,ftpd,23029.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
972,Jul,9,11:35:59,combo,ftpd,23036.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
973,Jul,9,11:35:59,combo,ftpd,23046.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
974,Jul,9,11:35:59,combo,ftpd,23048.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
975,Jul,9,11:35:59,combo,ftpd,23045.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
976,Jul,9,11:35:59,combo,ftpd,23043.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
977,Jul,9,11:35:59,combo,ftpd,23040.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
978,Jul,9,11:35:59,combo,ftpd,23044.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
979,Jul,9,11:35:59,combo,ftpd,23039.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
980,Jul,9,11:35:59,combo,ftpd,23041.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
981,Jul,9,11:35:59,combo,ftpd,23047.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
982,Jul,9,11:35:59,combo,ftpd,23033.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
983,Jul,9,11:35:59,combo,ftpd,23042.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
984,Jul,9,11:35:59,combo,ftpd,23034.0,connection from 211.57.88.250 () at Sat Jul  9 11:35:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
985,Jul,9,12:16:49,combo,ftpd,23140.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
986,Jul,9,12:16:49,combo,ftpd,23143.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
987,Jul,9,12:16:49,combo,ftpd,23142.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
988,Jul,9,12:16:49,combo,ftpd,23141.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
989,Jul,9,12:16:49,combo,ftpd,23144.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
990,Jul,9,12:16:49,combo,ftpd,23145.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
991,Jul,9,12:16:49,combo,ftpd,23146.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
992,Jul,9,12:16:49,combo,ftpd,23148.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
993,Jul,9,12:16:49,combo,ftpd,23149.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
994,Jul,9,12:16:49,combo,ftpd,23150.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
995,Jul,9,12:16:49,combo,ftpd,23147.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:49 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
996,Jul,9,12:16:51,combo,ftpd,23151.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
997,Jul,9,12:16:51,combo,ftpd,23152.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
998,Jul,9,12:16:51,combo,ftpd,23153.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
999,Jul,9,12:16:51,combo,ftpd,23155.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1000,Jul,9,12:16:51,combo,ftpd,23154.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:51 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1001,Jul,9,12:16:52,combo,ftpd,23156.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1002,Jul,9,12:16:52,combo,ftpd,23157.0,connection from 211.167.68.59 () at Sat Jul  9 12:16:52 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1003,Jul,9,12:59:44,combo,ftpd,23204.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1004,Jul,9,12:59:44,combo,ftpd,23216.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1005,Jul,9,12:59:44,combo,ftpd,23215.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1006,Jul,9,12:59:44,combo,ftpd,23205.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1007,Jul,9,12:59:44,combo,ftpd,23217.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1008,Jul,9,12:59:44,combo,ftpd,23206.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1009,Jul,9,12:59:44,combo,ftpd,23207.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1010,Jul,9,12:59:44,combo,ftpd,23208.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
1011,Jul,9,12:59:44,combo,ftpd,23209.0,connection from 81.171.220.226 () at Sat Jul  9 12:59:44 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,1,security_anomaly,Linux_2k
