LineId,Date,Day,Time,Component,Pid,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,Month,Level,PID
18,15,,04:12:43,su(pam_unix),,session closed for user news,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,22644.0
19,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23397.0
20,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23397.0
21,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23395.0
22,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23395.0
23,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23404.0
24,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23404.0
25,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23399.0
26,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23399.0
27,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23406.0
28,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23406.0
29,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23396.0
30,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23394.0
31,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23407.0
32,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23394.0
33,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23403.0
34,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23396.0
35,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23407.0
36,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23403.0
37,15,,12:12:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23412.0
38,15,,12:12:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23412.0
39,15,,12:13:19,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23414.0
40,15,,12:13:19,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23414.0
41,15,,12:13:20,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23416.0
42,15,,12:13:20,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=218.188.2.4,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23416.0
43,15,,14:53:32,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23661.0
44,15,,14:53:32,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23661.0
45,15,,14:53:32,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23663.0
46,15,,14:53:32,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23663.0
47,15,,14:53:32,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23664.0
48,15,,14:53:32,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23664.0
49,15,,14:53:33,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23665.0
50,15,,14:53:33,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23665.0
51,15,,14:53:34,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23669.0
52,15,,14:53:34,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23669.0
53,15,,14:53:35,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23671.0
54,15,,14:53:35,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23671.0
55,15,,14:53:35,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23673.0
56,15,,14:53:35,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23673.0
57,15,,14:53:35,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23674.0
58,15,,14:53:35,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23674.0
59,15,,14:53:36,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23678.0
60,15,,14:53:36,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23678.0
61,15,,14:53:36,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,23677.0
62,15,,14:53:36,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=061092085098.ctinets.com,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,23677.0
63,15,,20:05:31,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,24138.0
64,15,,20:05:31,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,24138.0
65,15,,20:05:31,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,24137.0
66,15,,20:05:31,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,24137.0
67,15,,20:05:31,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,24141.0
68,15,,20:05:31,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,24141.0
69,15,,20:05:31,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,24140.0
70,15,,20:05:31,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,24140.0
71,15,,20:05:31,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,24139.0
72,15,,20:05:31,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=d211-116-254-214.rev.krline.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,24139.0
73,16,,04:10:22,su(pam_unix),,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,25178.0
74,16,,04:10:23,su(pam_unix),,session closed for user cyrus,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,25178.0
75,16,,04:10:24,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],0,normal,Linux_2k,Jun,combo,
76,16,,04:16:17,su(pam_unix),,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,25548.0
77,16,,04:16:18,su(pam_unix),,session closed for user news,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,25548.0
78,17,,04:03:33,su(pam_unix),,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,27953.0
79,17,,04:03:34,su(pam_unix),,session closed for user cyrus,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,27953.0
80,17,,04:03:36,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],0,normal,Linux_2k,Jun,combo,
81,17,,04:09:43,su(pam_unix),,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,29190.0
82,17,,04:09:45,su(pam_unix),,session closed for user news,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,29190.0
83,17,,07:07:00,ftpd,,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,29504.0
84,17,,07:07:00,ftpd,,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,29508.0
85,17,,07:07:00,ftpd,,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,29507.0
86,17,,07:07:00,ftpd,,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,29505.0
87,17,,07:07:00,ftpd,,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,29506.0
88,17,,07:07:00,ftpd,,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:00 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,29509.0
89,17,,07:07:02,ftpd,,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:02 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,29510.0
90,17,,07:07:04,ftpd,,connection from 24.54.76.216 (24-54-76-216.bflony.adelphia.net) at Fri Jun 17 07:07:04 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,29511.0
91,17,,19:43:13,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=211.46.224.253  user=guest,E17,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>  user=guest,1,security_anomaly,Linux_2k,Jun,combo,30565.0
92,17,,20:29:26,sshd(pam_unix),,session opened for user test by (uid=509),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,30631.0
93,17,,20:34:57,sshd(pam_unix),,session closed for user test,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,30631.0
94,17,,20:55:06,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,30755.0
95,17,,20:55:06,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,30754.0
96,17,,20:55:06,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,30753.0
97,17,,20:55:06,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,30756.0
98,17,,20:55:06,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:06 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,30757.0
99,17,,20:55:07,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,30758.0
100,17,,20:55:07,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Fri Jun 17 20:55:07 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,30759.0
101,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31201.0
102,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31201.0
103,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31199.0
104,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31199.0
105,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31198.0
106,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31198.0
107,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31202.0
108,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31202.0
109,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31205.0
110,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31205.0
111,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31200.0
112,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31200.0
113,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31206.0
114,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31206.0
115,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31204.0
116,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31204.0
117,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31203.0
118,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31203.0
119,18,,01:30:59,sshd(pam_unix),,check pass; user unknown,E27,check pass; user unknown,0,normal,Linux_2k,Jun,combo,31207.0
120,18,,01:30:59,sshd(pam_unix),,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=adsl-70-242-75-179.dsl.ksc2mo.swbell.net,E16,authentication failure; logname= uid=0 euid=0 tty=NODEVssh ruser= rhost=<*>,1,security_anomaly,Linux_2k,Jun,combo,31207.0
121,18,,02:08:10,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31272.0
122,18,,02:08:10,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31273.0
123,18,,02:08:10,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31274.0
124,18,,02:08:10,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31275.0
125,18,,02:08:10,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31276.0
126,18,,02:08:10,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31277.0
127,18,,02:08:10,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:10 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31278.0
128,18,,02:08:11,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31279.0
129,18,,02:08:11,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31280.0
130,18,,02:08:11,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31281.0
131,18,,02:08:11,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31282.0
132,18,,02:08:11,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:11 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31283.0
133,18,,02:08:12,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31284.0
134,18,,02:08:12,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31285.0
135,18,,02:08:12,ftpd,,connection from 82.252.162.81 (lns-vlq-45-tou-82-252-162-81.adsl.proxad.net) at Sat Jun 18 02:08:12 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,31286.0
136,18,,02:23:10,ftpd,,User unknown timed out after 900 seconds at Sat Jun 18 02:23:10 2005,E112,User unknown timed out after <*> seconds at <*>:<*>:<*> <*>,0,normal,Linux_2k,Jun,combo,31277.0
137,18,,04:07:05,su(pam_unix),,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,31791.0
138,18,,04:07:06,su(pam_unix),,session closed for user cyrus,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,31791.0
139,18,,04:07:06,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],0,normal,Linux_2k,Jun,combo,
140,18,,04:12:42,su(pam_unix),,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,32164.0
141,18,,04:12:43,su(pam_unix),,session closed for user news,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,32164.0
142,19,,04:08:55,su(pam_unix),,session opened for user cyrus by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,2192.0
143,19,,04:08:55,su(pam_unix),,session closed for user cyrus,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,2192.0
144,19,,04:08:57,cups,,cupsd shutdown succeeded,E37,cupsd shutdown succeeded,0,normal,Linux_2k,Jun,combo,
145,19,,04:09:02,cups,,cupsd startup succeeded,E38,cupsd startup succeeded,0,normal,Linux_2k,Jun,combo,
146,19,,04:09:11,syslogd 1.4.1,,restart.,E90,restart.,0,normal,Linux_2k,Jun,combo,
147,19,,04:09:11,logrotate,,ALERT exited abnormally with [1],E8,ALERT exited abnormally with [1],0,normal,Linux_2k,Jun,combo,
148,19,,04:15:18,su(pam_unix),,session opened for user news by (uid=0),E102,session opened for user <*> by (uid=<*>),0,normal,Linux_2k,Jun,combo,3676.0
149,19,,04:15:18,su(pam_unix),,session closed for user news,E101,session closed for user <*>,0,normal,Linux_2k,Jun,combo,3676.0
150,20,,03:40:59,ftpd,,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,8829.0
151,20,,03:40:59,ftpd,,connection from 222.33.90.199 () at Mon Jun 20 03:40:59 2005,E29,connection from <*> (<*>) at <*>:<*>:<*>,0,normal,Linux_2k,Jun,combo,8824.0
