LineId,Date,Time,Level,Process,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1202,2015-10-18,"18:07:06,219",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:06.219,2015-10-18 18:07:06.219,18,6,18,10,1,0,0,0.031,1201,210
1203,2015-10-18,"18:07:06,219",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 128 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:06.219,2015-10-18 18:07:06.219,18,6,18,10,1,0,0,0.0,1202,210
1204,2015-10-18,"18:07:07,188",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:07.188,2015-10-18 18:07:07.188,18,6,18,10,1,0,0,0.969,1203,210
1205,2015-10-18,"18:07:07,219",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:07.219,2015-10-18 18:07:07.219,18,6,18,10,1,0,0,0.031,1204,210
1206,2015-10-18,"18:07:07,219",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 129 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:07.219,2015-10-18 18:07:07.219,18,6,18,10,1,0,0,0.0,1205,210
1207,2015-10-18,"18:07:08,188",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:07:08.188,2015-10-18 18:07:08.188,18,6,18,10,1,0,0,0.969,1206,210
1208,2015-10-18,"18:07:08,188",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:08.188,2015-10-18 18:07:08.188,18,6,18,10,1,0,0,0.0,1207,210
1209,2015-10-18,"18:07:08,220",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:08.220,2015-10-18 18:07:08.220,18,6,18,10,1,0,0,0.032,1208,210
1210,2015-10-18,"18:07:08,220",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 130 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:08.220,2015-10-18 18:07:08.220,18,6,18,10,1,0,0,0.0,1209,210
1211,2015-10-18,"18:07:09,188",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:09.188,2015-10-18 18:07:09.188,18,6,18,10,1,0,0,0.968,1210,210
1212,2015-10-18,"18:07:09,266",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:09.266,2015-10-18 18:07:09.266,18,6,18,10,1,0,0,0.078,1211,210
1213,2015-10-18,"18:07:09,266",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 131 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:09.266,2015-10-18 18:07:09.266,18,6,18,10,1,0,0,0.0,1212,210
1214,2015-10-18,"18:07:10,188",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:07:10.188,2015-10-18 18:07:10.188,18,6,18,10,1,0,0,0.922,1213,210
1215,2015-10-18,"18:07:10,188",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:10.188,2015-10-18 18:07:10.188,18,6,18,10,1,0,0,0.0,1214,210
1216,2015-10-18,"18:07:10,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:10.267,2015-10-18 18:07:10.267,18,6,18,10,1,0,0,0.079,1215,210
1217,2015-10-18,"18:07:10,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 132 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:10.267,2015-10-18 18:07:10.267,18,6,18,10,1,0,0,0.0,1216,210
1218,2015-10-18,"18:07:11,188",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:11.188,2015-10-18 18:07:11.188,18,6,18,10,1,0,0,0.921,1217,210
1220,2015-10-18,"18:07:11,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 133 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:11.267,2015-10-18 18:07:11.267,18,6,18,10,1,0,0,0.079,1218,210
1219,2015-10-18,"18:07:11,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:11.267,2015-10-18 18:07:11.267,18,6,18,10,1,0,0,0.0,1219,210
1221,2015-10-18,"18:07:12,189",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:07:12.189,2015-10-18 18:07:12.189,18,6,18,10,1,0,0,0.922,1220,210
1222,2015-10-18,"18:07:12,189",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:12.189,2015-10-18 18:07:12.189,18,6,18,10,1,0,0,0.0,1221,210
1223,2015-10-18,"18:07:12,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:12.267,2015-10-18 18:07:12.267,18,6,18,10,1,0,0,0.078,1222,210
1224,2015-10-18,"18:07:12,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 134 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:12.267,2015-10-18 18:07:12.267,18,6,18,10,1,0,0,0.0,1223,210
1225,2015-10-18,"18:07:13,189",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:13.189,2015-10-18 18:07:13.189,18,6,18,10,1,0,0,0.922,1224,210
1226,2015-10-18,"18:07:13,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:13.267,2015-10-18 18:07:13.267,18,6,18,10,1,0,0,0.078,1225,210
1227,2015-10-18,"18:07:13,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 135 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:13.267,2015-10-18 18:07:13.267,18,6,18,10,1,0,0,0.0,1226,210
1228,2015-10-18,"18:07:14,189",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:07:14.189,2015-10-18 18:07:14.189,18,6,18,10,1,0,0,0.922,1227,210
1229,2015-10-18,"18:07:14,189",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:14.189,2015-10-18 18:07:14.189,18,6,18,10,1,0,0,0.0,1228,210
1230,2015-10-18,"18:07:14,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:14.267,2015-10-18 18:07:14.267,18,6,18,10,1,0,0,0.078,1229,210
1231,2015-10-18,"18:07:14,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 136 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:14.267,2015-10-18 18:07:14.267,18,6,18,10,1,0,0,0.0,1230,210
1232,2015-10-18,"18:07:15,189",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:15.189,2015-10-18 18:07:15.189,18,6,18,10,1,0,0,0.922,1231,210
1233,2015-10-18,"18:07:15,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:15.267,2015-10-18 18:07:15.267,18,6,18,10,1,0,0,0.078,1232,210
1234,2015-10-18,"18:07:15,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 137 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:15.267,2015-10-18 18:07:15.267,18,6,18,10,1,0,0,0.0,1233,210
1236,2015-10-18,"18:07:16,189",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:16.189,2015-10-18 18:07:16.189,18,6,18,10,1,0,0,0.922,1234,210
1235,2015-10-18,"18:07:16,189",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:07:16.189,2015-10-18 18:07:16.189,18,6,18,10,1,0,0,0.0,1235,210
1237,2015-10-18,"18:07:16,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:16.267,2015-10-18 18:07:16.267,18,6,18,10,1,0,0,0.078,1236,210
1238,2015-10-18,"18:07:16,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 138 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:16.267,2015-10-18 18:07:16.267,18,6,18,10,1,0,0,0.0,1237,210
1239,2015-10-18,"18:07:17,189",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:17.189,2015-10-18 18:07:17.189,18,6,18,10,1,0,0,0.922,1238,210
1240,2015-10-18,"18:07:17,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:17.267,2015-10-18 18:07:17.267,18,6,18,10,1,0,0,0.078,1239,210
1241,2015-10-18,"18:07:17,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 139 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:17.267,2015-10-18 18:07:17.267,18,6,18,10,1,0,0,0.0,1240,210
1242,2015-10-18,"18:07:18,189",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:07:18.189,2015-10-18 18:07:18.189,18,6,18,10,1,0,0,0.922,1241,210
1243,2015-10-18,"18:07:18,189",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:18.189,2015-10-18 18:07:18.189,18,6,18,10,1,0,0,0.0,1242,210
1244,2015-10-18,"18:07:18,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:18.267,2015-10-18 18:07:18.267,18,6,18,10,1,0,0,0.078,1243,210
1245,2015-10-18,"18:07:18,267",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 140 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:18.267,2015-10-18 18:07:18.267,18,6,18,10,1,0,0,0.0,1244,210
1246,2015-10-18,"18:07:19,189",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:19.189,2015-10-18 18:07:19.189,18,6,18,10,1,0,0,0.922,1245,210
1247,2015-10-18,"18:07:19,298",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:19.298,2015-10-18 18:07:19.298,18,6,18,10,1,0,0,0.109,1246,210
1248,2015-10-18,"18:07:19,298",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 141 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:19.298,2015-10-18 18:07:19.298,18,6,18,10,1,0,0,0.0,1247,210
1250,2015-10-18,"18:07:20,189",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:20.189,2015-10-18 18:07:20.189,18,6,18,10,1,0,0,0.891,1248,210
1249,2015-10-18,"18:07:20,189",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:07:20.189,2015-10-18 18:07:20.189,18,6,18,10,1,0,0,0.0,1249,210
1251,2015-10-18,"18:07:20,298",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:20.298,2015-10-18 18:07:20.298,18,6,18,10,1,0,0,0.109,1250,210
1252,2015-10-18,"18:07:20,298",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 142 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:20.298,2015-10-18 18:07:20.298,18,6,18,10,1,0,0,0.0,1251,210
1253,2015-10-18,"18:07:21,189",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:21.189,2015-10-18 18:07:21.189,18,6,18,10,1,0,0,0.891,1252,210
1254,2015-10-18,"18:07:21,298",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:21.298,2015-10-18 18:07:21.298,18,6,18,10,1,0,0,0.109,1253,210
1255,2015-10-18,"18:07:21,298",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 143 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:21.298,2015-10-18 18:07:21.298,18,6,18,10,1,0,0,0.0,1254,210
1256,2015-10-18,"18:07:22,189",INFO,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,"Retrying connect to server: msra-sa-41:8030. Already tried 0 time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=10, sleepTime=1000 MILLISECONDS)",E91,"Retrying connect to server: <*>:<*>. Already tried <*> time(s); retry policy is RetryUpToMaximumCountWithFixedSleep(maxRetries=<*>, sleepTime=<*> MILLISECONDS)",4,network_anomaly,Hadoop_2k,2015-10-18 18:07:22.189,2015-10-18 18:07:22.189,18,6,18,10,1,0,0,0.891,1255,210
1257,2015-10-18,"18:07:22,189",ERROR,RMCommunicator Allocator,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,ERROR IN CONTACTING RM.,E38,ERROR IN CONTACTING RM.,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:22.189,2015-10-18 18:07:22.189,18,6,18,10,1,0,0,0.0,1256,210
1258,2015-10-18,"18:07:22,314",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:22.314,2015-10-18 18:07:22.314,18,6,18,10,1,0,0,0.125,1257,210
1259,2015-10-18,"18:07:22,314",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 144 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:22.314,2015-10-18 18:07:22.314,18,6,18,10,1,0,0,0.0,1258,210
1260,2015-10-18,"18:07:23,189",WARN,RMCommunicator Allocator,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:8030 New: msra-sa-41:8030,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:23.189,2015-10-18 18:07:23.189,18,6,18,10,1,0,0,0.875,1259,210
1261,2015-10-18,"18:07:23,314",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.ipc.Client,Address change detected. Old: msra-sa-41/10.190.173.170:9000 New: msra-sa-41:9000,E10,Address change detected. Old: <*>/<*>:<*> New: <*>:<*>,0,normal,Hadoop_2k,2015-10-18 18:07:23.314,2015-10-18 18:07:23.314,18,6,18,10,1,0,0,0.125,1260,210
1262,2015-10-18,"18:07:23,314",WARN,LeaseRenewer:msrabi@msra-sa-41:9000,org.apache.hadoop.hdfs.LeaseRenewer,Failed to renew lease for [DFSClient_NONMAPREDUCE_1537864556_1] for 145 seconds.  Will retry shortly ...,E44,Failed to renew lease for [DFSClient_NONMAPREDUCE_<*>_<*>] for <*> seconds.  Will retry shortly ...,4,network_anomaly,Hadoop_2k,2015-10-18 18:07:23.314,2015-10-18 18:07:23.314,18,6,18,10,1,0,0,0.0,1261,210
