LineId,Time,Level,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1161,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3747 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 04:13:54.000,2005-12-05 04:13:54,4,0,5,12,0,0,1,0.0,1163,7
1160,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3744 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 04:13:54.000,2005-12-05 04:13:54,4,0,5,12,0,0,1,0.0,1164,7
1162,Mon Dec 05 04:13:54 2005,notice,jk2_init() Found child 3754 in scoreboard slot 12,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 04:13:54.000,2005-12-05 04:13:54,4,0,5,12,0,0,1,0.0,1165,7
1175,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,6.0,1166,14
1180,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1167,14
1179,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 10,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1168,14
1178,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1169,14
1177,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1170,14
1176,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1171,14
1174,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1172,14
1171,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1173,14
1172,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1174,14
1170,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1175,14
1168,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1176,14
1167,Mon Dec 05 04:14:00 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1177,14
1173,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1178,14
1169,Mon Dec 05 04:14:00 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 04:14:00.000,2005-12-05 04:14:00,4,0,5,12,0,0,1,0.0,1179,14
1181,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4596 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:06:42.000,2005-12-05 05:06:42,5,0,5,12,0,0,1,3162.0,1180,9
1182,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4595 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:06:42.000,2005-12-05 05:06:42,5,0,5,12,0,0,1,0.0,1181,9
1183,Mon Dec 05 05:06:42 2005,notice,jk2_init() Found child 4594 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:06:42.000,2005-12-05 05:06:42,5,0,5,12,0,0,1,0.0,1182,9
1189,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 05:06:47.000,2005-12-05 05:06:47,5,0,5,12,0,0,1,5.0,1183,9
1187,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 05:06:47.000,2005-12-05 05:06:47,5,0,5,12,0,0,1,0.0,1184,9
1188,Mon Dec 05 05:06:47 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 05:06:47.000,2005-12-05 05:06:47,5,0,5,12,0,0,1,0.0,1185,9
1186,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 05:06:47.000,2005-12-05 05:06:47,5,0,5,12,0,0,1,0.0,1186,9
1184,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 05:06:47.000,2005-12-05 05:06:47,5,0,5,12,0,0,1,0.0,1187,9
1185,Mon Dec 05 05:06:47 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 05:06:47.000,2005-12-05 05:06:47,5,0,5,12,0,0,1,0.0,1188,9
1190,Mon Dec 05 05:11:04 2005,notice,jk2_init() Found child 4609 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:11:04.000,2005-12-05 05:11:04,5,0,5,12,0,0,1,257.0,1189,5
1191,Mon Dec 05 05:11:04 2005,notice,jk2_init() Found child 4608 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:11:04.000,2005-12-05 05:11:04,5,0,5,12,0,0,1,0.0,1190,5
1192,Mon Dec 05 05:11:34 2005,notice,jk2_init() Found child 4611 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:11:34.000,2005-12-05 05:11:34,5,0,5,12,0,0,1,30.0,1191,5
1193,Mon Dec 05 05:11:54 2005,notice,jk2_init() Found child 4613 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:11:54.000,2005-12-05 05:11:54,5,0,5,12,0,0,1,20.0,1192,5
1194,Mon Dec 05 05:11:54 2005,notice,jk2_init() Found child 4612 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:11:54.000,2005-12-05 05:11:54,5,0,5,12,0,0,1,0.0,1193,5
1195,Mon Dec 05 05:12:32 2005,notice,jk2_init() Found child 4615 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:12:32.000,2005-12-05 05:12:32,5,0,5,12,0,0,1,38.0,1194,4
1197,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4617 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:12:56.000,2005-12-05 05:12:56,5,0,5,12,0,0,1,24.0,1195,4
1198,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4618 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:12:56.000,2005-12-05 05:12:56,5,0,5,12,0,0,1,0.0,1196,4
1196,Mon Dec 05 05:12:56 2005,notice,jk2_init() Found child 4616 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:12:56.000,2005-12-05 05:12:56,5,0,5,12,0,0,1,0.0,1197,4
1199,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4634 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:15:29.000,2005-12-05 05:15:29,5,0,5,12,0,0,1,153.0,1198,12
1200,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4637 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:15:29.000,2005-12-05 05:15:29,5,0,5,12,0,0,1,0.0,1199,12
1201,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4631 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:15:29.000,2005-12-05 05:15:29,5,0,5,12,0,0,1,0.0,1200,12
1202,Mon Dec 05 05:15:29 2005,notice,jk2_init() Found child 4630 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 05:15:29.000,2005-12-05 05:15:29,5,0,5,12,0,0,1,0.0,1201,12
1208,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 7,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 05:15:33.000,2005-12-05 05:15:33,5,0,5,12,0,0,1,4.0,1202,12
1210,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 8,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 05:15:33.000,2005-12-05 05:15:33,5,0,5,12,0,0,1,0.0,1203,12
1209,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 05:15:33.000,2005-12-05 05:15:33,5,0,5,12,0,0,1,0.0,1204,12
1207,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 05:15:33.000,2005-12-05 05:15:33,5,0,5,12,0,0,1,0.0,1205,12
1204,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 05:15:33.000,2005-12-05 05:15:33,5,0,5,12,0,0,1,0.0,1206,12
1205,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 05:15:33.000,2005-12-05 05:15:33,5,0,5,12,0,0,1,0.0,1207,12
1206,Mon Dec 05 05:15:33 2005,error,mod_jk child workerEnv in error state 9,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 05:15:33.000,2005-12-05 05:15:33,5,0,5,12,0,0,1,0.0,1208,12
1203,Mon Dec 05 05:15:33 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 05:15:33.000,2005-12-05 05:15:33,5,0,5,12,0,0,1,0.0,1209,12
1211,Mon Dec 05 06:35:27 2005,notice,jk2_init() Found child 4820 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 06:35:27.000,2005-12-05 06:35:27,6,0,5,12,0,0,1,4794.0,1210,3
1212,Mon Dec 05 06:35:27 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 06:35:27.000,2005-12-05 06:35:27,6,0,5,12,0,0,1,0.0,1211,3
1213,Mon Dec 05 06:35:27 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 06:35:27.000,2005-12-05 06:35:27,6,0,5,12,0,0,1,0.0,1212,3
1214,Mon Dec 05 06:36:58 2005,notice,jk2_init() Found child 4821 in scoreboard slot 10,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 06:36:58.000,2005-12-05 06:36:58,6,0,5,12,0,0,1,91.0,1213,4
1215,Mon Dec 05 06:36:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 06:36:58.000,2005-12-05 06:36:58,6,0,5,12,0,0,1,0.0,1214,4
1216,Mon Dec 05 06:36:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 06:36:58.000,2005-12-05 06:36:58,6,0,5,12,0,0,1,0.0,1215,4
1217,Mon Dec 05 06:36:59 2005,error,[client 221.232.178.24] Directory index forbidden by rule: /var/www/html/,E4,[client <*>] Directory index forbidden by rule: <*>,1,security_anomaly,Apache_2k,2005-12-05 06:36:59.000,2005-12-05 06:36:59,6,0,5,12,0,0,1,1.0,1216,4
1219,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4892 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:16:00.000,2005-12-05 07:16:00,7,0,5,12,0,0,0,2341.0,1217,6
1218,Mon Dec 05 07:16:00 2005,notice,jk2_init() Found child 4893 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:16:00.000,2005-12-05 07:16:00,7,0,5,12,0,0,0,0.0,1218,6
1220,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:16:03.000,2005-12-05 07:16:03,7,0,5,12,0,0,0,3.0,1219,6
1221,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:16:03.000,2005-12-05 07:16:03,7,0,5,12,0,0,0,0.0,1220,6
1222,Mon Dec 05 07:16:03 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:16:03.000,2005-12-05 07:16:03,7,0,5,12,0,0,0,0.0,1221,6
1223,Mon Dec 05 07:16:03 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:16:03.000,2005-12-05 07:16:03,7,0,5,12,0,0,0,0.0,1222,6
1225,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4906 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:21:02.000,2005-12-05 07:21:02,7,0,5,12,0,0,0,299.0,1223,9
1226,Mon Dec 05 07:21:02 2005,notice,jk2_init() Found child 4905 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:21:02.000,2005-12-05 07:21:02,7,0,5,12,0,0,0,0.0,1224,9
1224,Mon Dec 05 07:21:03 2005,notice,jk2_init() Found child 4907 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:21:03.000,2005-12-05 07:21:03,7,0,5,12,0,0,0,1.0,1225,9
1227,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:21:09.000,2005-12-05 07:21:09,7,0,5,12,0,0,0,6.0,1226,9
1228,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:21:09.000,2005-12-05 07:21:09,7,0,5,12,0,0,0,0.0,1227,9
1229,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:21:09.000,2005-12-05 07:21:09,7,0,5,12,0,0,0,0.0,1228,9
1230,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:21:09.000,2005-12-05 07:21:09,7,0,5,12,0,0,0,0.0,1229,9
1231,Mon Dec 05 07:21:09 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:21:09.000,2005-12-05 07:21:09,7,0,5,12,0,0,0,0.0,1230,9
1232,Mon Dec 05 07:21:09 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:21:09.000,2005-12-05 07:21:09,7,0,5,12,0,0,0,0.0,1231,9
1235,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4915 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:25:55.000,2005-12-05 07:25:55,7,0,5,12,0,0,0,286.0,1232,6
1234,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4917 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:25:55.000,2005-12-05 07:25:55,7,0,5,12,0,0,0,0.0,1233,6
1233,Mon Dec 05 07:25:55 2005,notice,jk2_init() Found child 4916 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:25:55.000,2005-12-05 07:25:55,7,0,5,12,0,0,0,0.0,1234,6
1236,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:25:59.000,2005-12-05 07:25:59,7,0,5,12,0,0,0,4.0,1235,6
1237,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:25:59.000,2005-12-05 07:25:59,7,0,5,12,0,0,0,0.0,1236,6
1238,Mon Dec 05 07:25:59 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:25:59.000,2005-12-05 07:25:59,7,0,5,12,0,0,0,0.0,1237,6
1239,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:26:00.000,2005-12-05 07:26:00,7,0,5,12,0,0,0,1.0,1238,3
1240,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:26:00.000,2005-12-05 07:26:00,7,0,5,12,0,0,0,0.0,1239,3
1241,Mon Dec 05 07:26:00 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:26:00.000,2005-12-05 07:26:00,7,0,5,12,0,0,0,0.0,1240,3
1242,Mon Dec 05 07:31:22 2005,notice,jk2_init() Found child 4932 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:31:22.000,2005-12-05 07:31:22,7,0,5,12,0,0,0,322.0,1241,1
1243,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4938 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:32:03.000,2005-12-05 07:32:03,7,0,5,12,0,0,0,41.0,1242,12
1244,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4935 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:32:03.000,2005-12-05 07:32:03,7,0,5,12,0,0,0,0.0,1243,12
1245,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4936 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:32:03.000,2005-12-05 07:32:03,7,0,5,12,0,0,0,0.0,1244,12
1246,Mon Dec 05 07:32:03 2005,notice,jk2_init() Found child 4937 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:32:03.000,2005-12-05 07:32:03,7,0,5,12,0,0,0,0.0,1245,12
1254,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:32:06.000,2005-12-05 07:32:06,7,0,5,12,0,0,0,3.0,1246,12
1253,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:32:06.000,2005-12-05 07:32:06,7,0,5,12,0,0,0,0.0,1247,12
1252,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:32:06.000,2005-12-05 07:32:06,7,0,5,12,0,0,0,0.0,1248,12
1251,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:32:06.000,2005-12-05 07:32:06,7,0,5,12,0,0,0,0.0,1249,12
1250,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:32:06.000,2005-12-05 07:32:06,7,0,5,12,0,0,0,0.0,1250,12
1249,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:32:06.000,2005-12-05 07:32:06,7,0,5,12,0,0,0,0.0,1251,12
1248,Mon Dec 05 07:32:06 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:32:06.000,2005-12-05 07:32:06,7,0,5,12,0,0,0,0.0,1252,12
1247,Mon Dec 05 07:32:06 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:32:06.000,2005-12-05 07:32:06,7,0,5,12,0,0,0,0.0,1253,12
1255,Mon Dec 05 07:36:19 2005,notice,jk2_init() Found child 4950 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:36:19.000,2005-12-05 07:36:19,7,0,5,12,0,0,0,253.0,1254,1
1256,Mon Dec 05 07:37:47 2005,notice,jk2_init() Found child 4961 in scoreboard slot 6,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:37:47.000,2005-12-05 07:37:47,7,0,5,12,0,0,0,88.0,1255,12
1257,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4962 in scoreboard slot 7,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:37:48.000,2005-12-05 07:37:48,7,0,5,12,0,0,0,1.0,1256,12
1258,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4960 in scoreboard slot 9,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:37:48.000,2005-12-05 07:37:48,7,0,5,12,0,0,0,0.0,1257,12
1259,Mon Dec 05 07:37:48 2005,notice,jk2_init() Found child 4959 in scoreboard slot 8,E1,jk2_init() Found child <*> in scoreboard slot <*>,0,normal,Apache_2k,2005-12-05 07:37:48.000,2005-12-05 07:37:48,7,0,5,12,0,0,0,0.0,1258,12
1267,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:37:58.000,2005-12-05 07:37:58,7,0,5,12,0,0,0,10.0,1259,12
1266,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:37:58.000,2005-12-05 07:37:58,7,0,5,12,0,0,0,0.0,1260,12
1265,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:37:58.000,2005-12-05 07:37:58,7,0,5,12,0,0,0,0.0,1261,12
1264,Mon Dec 05 07:37:58 2005,error,mod_jk child workerEnv in error state 6,E3,mod_jk child workerEnv in error state <*>,2,system_failure,Apache_2k,2005-12-05 07:37:58.000,2005-12-05 07:37:58,7,0,5,12,0,0,0,0.0,1262,12
1262,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:37:58.000,2005-12-05 07:37:58,7,0,5,12,0,0,0,0.0,1263,12
1261,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:37:58.000,2005-12-05 07:37:58,7,0,5,12,0,0,0,0.0,1264,12
1260,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:37:58.000,2005-12-05 07:37:58,7,0,5,12,0,0,0,0.0,1265,12
1263,Mon Dec 05 07:37:58 2005,notice,workerEnv.init() ok /etc/httpd/conf/workers2.properties,E2,workerEnv.init() ok <*>,0,normal,Apache_2k,2005-12-05 07:37:58.000,2005-12-05 07:37:58,7,0,5,12,0,0,0,0.0,1266,12
