LineId,Time,Component,Pid,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
944,20171223-22:24:54:205,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:24:54.205,2017-12-23 22:24:54.205,22,5,23,12,1,0,0,0.004,943,40
945,20171223-22:24:58:889,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:24:58.889,2017-12-23 22:24:58.889,22,5,23,12,1,0,0,4.684,944,40
946,20171223-22:24:58:890,Step_LSC,30002312,onExtend:1514039098000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:24:58.890,2017-12-23 22:24:58.890,22,5,23,12,1,0,0,0.001,945,40
947,20171223-22:24:59:190,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27738504,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:24:59.190,2017-12-23 22:24:59.190,22,5,23,12,1,0,0,0.3,946,40
948,20171223-22:24:59:191,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514038980000##7189##549659##8661##16256##27743510,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:24:59.191,2017-12-23 22:24:59.191,22,5,23,12,1,0,0,0.001,947,40
949,20171223-22:24:59:206,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:24:59.206,2017-12-23 22:24:59.206,22,5,23,12,1,0,0,0.015,948,40
950,20171223-22:24:59:210,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:24:59.210,2017-12-23 22:24:59.210,22,5,23,12,1,0,0,0.004,949,40
951,20171223-22:25:0:162,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 22:25:00.162,2017-12-23 22:25:00.162,22,5,23,12,1,0,0,0.952,950,2
952,20171223-22:25:13:8,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF,0,normal,HealthApp_2k,2017-12-23 22:25:13.800,2017-12-23 22:25:13.800,22,5,23,12,1,0,0,13.638,951,2
953,20171223-22:28:38:344,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 22:28:38.344,2017-12-23 22:28:38.344,22,5,23,12,1,0,0,204.544,952,1
954,20171223-22:29:8:492,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 22:29:08.492,2017-12-23 22:29:08.492,22,5,23,12,1,0,0,30.148,953,1
955,20171223-22:30:12:959,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 22:30:12.959,2017-12-23 22:30:12.959,22,5,23,12,1,0,0,64.467,954,23
956,20171223-22:30:23:988,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:30:23.988,2017-12-23 22:30:23.988,22,5,23,12,1,0,0,11.029,955,23
957,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039112000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:30:23.993,2017-12-23 22:30:23.993,22,5,23,12,1,0,0,0.005,956,23
958,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039172000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:30:23.993,2017-12-23 22:30:23.993,22,5,23,12,1,0,0,0.0,957,23
959,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039232000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:30:23.993,2017-12-23 22:30:23.993,22,5,23,12,1,0,0,0.0,958,23
960,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039292000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:30:23.993,2017-12-23 22:30:23.993,22,5,23,12,1,0,0,0.0,959,23
961,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039352000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:30:23.993,2017-12-23 22:30:23.993,22,5,23,12,1,0,0,0.0,960,23
962,20171223-22:30:23:993,Step_LSC,30002312,onExtend:1514039412000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:30:23.993,2017-12-23 22:30:23.993,22,5,23,12,1,0,0,0.0,961,23
972,20171223-22:30:24:129,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.129,2017-12-23 22:30:24.129,22,5,23,12,1,0,0,0.136,962,23
973,20171223-22:30:24:132,Step_LSC,30002312,onExtend:1514039424000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.132,2017-12-23 22:30:24.132,22,5,23,12,1,0,0,0.003,963,23
963,20171223-22:30:24:25,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON,0,normal,HealthApp_2k,2017-12-23 22:30:24.250,2017-12-23 22:30:24.250,22,5,23,12,1,0,0,0.118,964,23
964,20171223-22:30:24:27,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0,normal,HealthApp_2k,2017-12-23 22:30:24.270,2017-12-23 22:30:24.270,22,5,23,12,1,0,0,0.02,965,23
965,20171223-22:30:24:27,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data,0,normal,HealthApp_2k,2017-12-23 22:30:24.270,2017-12-23 22:30:24.270,22,5,23,12,1,0,0,0.0,966,23
967,20171223-22:30:24:28,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068346,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.280,2017-12-23 22:30:24.280,22,5,23,12,1,0,0,0.01,967,23
968,20171223-22:30:24:28,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.280,2017-12-23 22:30:24.280,22,5,23,12,1,0,0,0.0,968,23
966,20171223-22:30:24:28,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514038980000##7189##549659##8661##16256##27743510,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.280,2017-12-23 22:30:24.280,22,5,23,12,1,0,0,0.0,969,23
974,20171223-22:30:24:347,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068346,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.347,2017-12-23 22:30:24.347,22,5,23,12,1,0,0,0.067,970,23
975,20171223-22:30:24:348,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039340000##7189##549659##8661##16256##28068666,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.348,2017-12-23 22:30:24.348,22,5,23,12,1,0,0,0.001,971,23
976,20171223-22:30:24:355,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.355,2017-12-23 22:30:24.355,22,5,23,12,1,0,0,0.007,972,23
977,20171223-22:30:24:358,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.358,2017-12-23 22:30:24.358,22,5,23,12,1,0,0,0.003,973,23
969,20171223-22:30:24:40,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.400,2017-12-23 22:30:24.400,22,5,23,12,1,0,0,0.042,974,23
970,20171223-22:30:24:45,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.450,2017-12-23 22:30:24.450,22,5,23,12,1,0,0,0.05,975,23
971,20171223-22:30:24:46,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:30:24.460,2017-12-23 22:30:24.460,22,5,23,12,1,0,0,0.01,976,23
978,20171223-22:31:0:136,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 22:31:00.136,2017-12-23 22:31:00.136,22,5,23,12,1,0,0,35.676,977,27
979,20171223-22:31:31:924,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:31:31.924,2017-12-23 22:31:31.924,22,5,23,12,1,0,0,31.788,978,27
980,20171223-22:31:31:940,Step_LSC,30002312,onExtend:1514039492000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:31:31.940,2017-12-23 22:31:31.940,22,5,23,12,1,0,0,0.016,979,27
981,20171223-22:31:32:225,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039340000##7189##549659##8661##16256##28068666,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:31:32.225,2017-12-23 22:31:32.225,22,5,23,12,1,0,0,0.285,980,27
982,20171223-22:31:32:226,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28136544,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:32.226,2017-12-23 22:31:32.226,22,5,23,12,1,0,0,0.001,981,27
983,20171223-22:31:32:241,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:32.241,2017-12-23 22:31:32.241,22,5,23,12,1,0,0,0.015,982,27
984,20171223-22:31:32:246,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:32.246,2017-12-23 22:31:32.246,22,5,23,12,1,0,0,0.005,983,27
985,20171223-22:31:54:515,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF,0,normal,HealthApp_2k,2017-12-23 22:31:54.515,2017-12-23 22:31:54.515,22,5,23,12,1,0,0,22.269,984,27
986,20171223-22:31:59:613,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.613,2017-12-23 22:31:59.613,22,5,23,12,1,0,0,5.098,985,27
987,20171223-22:31:59:618,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON,0,normal,HealthApp_2k,2017-12-23 22:31:59.618,2017-12-23 22:31:59.618,22,5,23,12,1,0,0,0.005,986,27
988,20171223-22:31:59:619,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0,normal,HealthApp_2k,2017-12-23 22:31:59.619,2017-12-23 22:31:59.619,22,5,23,12,1,0,0,0.001,987,27
989,20171223-22:31:59:619,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data,0,normal,HealthApp_2k,2017-12-23 22:31:59.619,2017-12-23 22:31:59.619,22,5,23,12,1,0,0,0.0,988,27
990,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039515000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.620,2017-12-23 22:31:59.620,22,5,23,12,1,0,0,0.001,989,27
991,20171223-22:31:59:620,Step_LSC,30002312,onExtend:1514039575000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.620,2017-12-23 22:31:59.620,22,5,23,12,1,0,0,0.0,990,27
992,20171223-22:31:59:620,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28136544,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.620,2017-12-23 22:31:59.620,22,5,23,12,1,0,0,0.0,991,27
993,20171223-22:31:59:621,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28163940,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.621,2017-12-23 22:31:59.621,22,5,23,12,1,0,0,0.001,992,27
994,20171223-22:31:59:621,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.621,2017-12-23 22:31:59.621,22,5,23,12,1,0,0,0.0,993,27
995,20171223-22:31:59:652,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.652,2017-12-23 22:31:59.652,22,5,23,12,1,0,0,0.031,994,27
996,20171223-22:31:59:655,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.655,2017-12-23 22:31:59.655,22,5,23,12,1,0,0,0.003,995,27
997,20171223-22:31:59:656,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.656,2017-12-23 22:31:59.656,22,5,23,12,1,0,0,0.001,996,27
998,20171223-22:31:59:723,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.723,2017-12-23 22:31:59.723,22,5,23,12,1,0,0,0.067,997,27
1000,20171223-22:31:59:725,Step_LSC,30002312,"timeStamp back,extendReportTimeStamp=1514039575000",E69,"timeStamp back,extendReportTimeStamp=<*>",0,normal,HealthApp_2k,2017-12-23 22:31:59.725,2017-12-23 22:31:59.725,22,5,23,12,1,0,0,0.002,998,27
999,20171223-22:31:59:725,Step_LSC,30002312,onExtend:1514039520000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.725,2017-12-23 22:31:59.725,22,5,23,12,1,0,0,0.0,999,27
1001,20171223-22:31:59:956,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28163940,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.956,2017-12-23 22:31:59.956,22,5,23,12,1,0,0,0.231,1000,27
1002,20171223-22:31:59:957,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039400000##7189##549659##8661##16256##28164276,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.957,2017-12-23 22:31:59.957,22,5,23,12,1,0,0,0.001,1001,27
1003,20171223-22:31:59:965,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.965,2017-12-23 22:31:59.965,22,5,23,12,1,0,0,0.008,1002,27
1004,20171223-22:31:59:968,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:31:59.968,2017-12-23 22:31:59.968,22,5,23,12,1,0,0,0.003,1003,27
1005,20171223-22:32:0:95,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 22:32:00.950,2017-12-23 22:32:00.950,22,5,23,12,1,0,0,0.982,1004,11
1006,20171223-22:32:28:791,HiH_HiSyncControl,30002312,startTimer start autoSync,E65,startTimer start autoSync,0,normal,HealthApp_2k,2017-12-23 22:32:28.791,2017-12-23 22:32:28.791,22,5,23,12,1,0,0,27.841,1005,11
1007,20171223-22:32:28:796,HiH_HiSyncControl,30002312,"startSync hiSyncOption = HiSyncOption{syncAction=1, syncMethod=2, syncScope=0, syncDataType=20000, syncModel=2, pushAction=0},app = 1 who = 1",E64,"startSync hiSyncOption = HiSyncOption{syncAction=<*>, syncMethod=<*>, syncScope=<*>, syncDataType=<*>, syncModel=<*>, pushAction=<*>},app = <*> who = <*>",0,normal,HealthApp_2k,2017-12-23 22:32:28.796,2017-12-23 22:32:28.796,22,5,23,12,1,0,0,0.005,1006,11
1008,20171223-22:32:28:796,HiH_HiSyncControl,30002312,stepSyncOrNot appSynTimes is 0,E66,stepSyncOrNot appSynTimes is <*>,0,normal,HealthApp_2k,2017-12-23 22:32:28.796,2017-12-23 22:32:28.796,22,5,23,12,1,0,0,0.0,1007,11
1009,20171223-22:32:28:798,HiH_HiSyncControl,30002312,needAutoSync autoSyncSwitch is open,E36,needAutoSync autoSyncSwitch is open,0,normal,HealthApp_2k,2017-12-23 22:32:28.798,2017-12-23 22:32:28.798,22,5,23,12,1,0,0,0.002,1008,11
1010,20171223-22:32:28:800,HiH_HiSyncControl,30002312,"initDataPrivacy the dataPrivacy switch is open, start push health data!",E25,"initDataPrivacy the dataPrivacy switch is open, start push health data!",0,normal,HealthApp_2k,2017-12-23 22:32:28.800,2017-12-23 22:32:28.800,22,5,23,12,1,0,0,0.002,1009,11
1011,20171223-22:32:28:800,HiH_,30002312,initDataPrivacy the dataPrivacy is true,E24,initDataPrivacy the dataPrivacy is true,0,normal,HealthApp_2k,2017-12-23 22:32:28.800,2017-12-23 22:32:28.800,22,5,23,12,1,0,0,0.0,1010,11
1014,20171223-22:32:28:801,HiH_HiSyncControl,30002312,ifCanSync not! no cloud version,E23,ifCanSync not! no cloud version,1,network_anomaly,HealthApp_2k,2017-12-23 22:32:28.801,2017-12-23 22:32:28.801,22,5,23,12,1,0,0,0.001,1011,11
1015,20171223-22:32:28:801,HiH_HiBroadcastUtil,30002312,sendSyncFailedBroadcast,E54,sendSyncFailedBroadcast,1,network_anomaly,HealthApp_2k,2017-12-23 22:32:28.801,2017-12-23 22:32:28.801,22,5,23,12,1,0,0,0.0,1012,11
1012,20171223-22:32:28:801,HiH_HiSyncControl,30002312,"initUserPrivacy the userPrivacy switch is open, start push user data!",E28,"initUserPrivacy the userPrivacy switch is open, start push user data!",0,normal,HealthApp_2k,2017-12-23 22:32:28.801,2017-12-23 22:32:28.801,22,5,23,12,1,0,0,0.0,1013,11
1013,20171223-22:32:28:801,HiH_,30002312,initUserPrivacy the userPrivacy is true,E27,initUserPrivacy the userPrivacy is true,0,normal,HealthApp_2k,2017-12-23 22:32:28.801,2017-12-23 22:32:28.801,22,5,23,12,1,0,0,0.0,1014,11
1016,20171223-22:33:0:103,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 22:33:00.103,2017-12-23 22:33:00.103,22,5,23,12,1,0,0,31.302,1015,25
1017,20171223-22:33:9:926,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:33:09.926,2017-12-23 22:33:09.926,22,5,23,12,1,0,0,9.823,1016,25
1018,20171223-22:33:9:938,Step_LSC,30002312,onExtend:1514039590000 0 0 5,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:33:09.938,2017-12-23 22:33:09.938,22,5,23,12,1,0,0,0.012,1017,25
1019,20171223-22:33:10:228,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039400000##7189##549659##8661##16256##28164276,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:33:10.228,2017-12-23 22:33:10.228,22,5,23,12,1,0,0,0.29,1018,25
1020,20171223-22:33:10:229,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28234547,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:10.229,2017-12-23 22:33:10.229,22,5,23,12,1,0,0,0.001,1019,25
1021,20171223-22:33:10:244,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:10.244,2017-12-23 22:33:10.244,22,5,23,12,1,0,0,0.015,1020,25
1022,20171223-22:33:10:248,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:10.248,2017-12-23 22:33:10.248,22,5,23,12,1,0,0,0.004,1021,25
1023,20171223-22:33:30:315,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_OFF,E40,onReceive action: android.intent.action.SCREEN_OFF,0,normal,HealthApp_2k,2017-12-23 22:33:30.315,2017-12-23 22:33:30.315,22,5,23,12,1,0,0,20.067,1022,25
1024,20171223-22:33:46:274,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.274,2017-12-23 22:33:46.274,22,5,23,12,1,0,0,15.959,1023,25
1025,20171223-22:33:46:279,Step_LSC,30002312,onExtend:1514039626000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.279,2017-12-23 22:33:46.279,22,5,23,12,1,0,0,0.005,1024,25
1026,20171223-22:33:46:301,Step_StandReportReceiver,30002312,onReceive action: android.intent.action.SCREEN_ON,E41,onReceive action: android.intent.action.SCREEN_ON,0,normal,HealthApp_2k,2017-12-23 22:33:46.301,2017-12-23 22:33:46.301,22,5,23,12,1,0,0,0.022,1025,25
1027,20171223-22:33:46:303,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,E43,processHandleBroadcastAction action:android.intent.action.SCREEN_ON,0,normal,HealthApp_2k,2017-12-23 22:33:46.303,2017-12-23 22:33:46.303,22,5,23,12,1,0,0,0.002,1026,25
1028,20171223-22:33:46:303,Step_StandStepCounter,30002312,flush sensor data,E12,flush sensor data,0,normal,HealthApp_2k,2017-12-23 22:33:46.303,2017-12-23 22:33:46.303,22,5,23,12,1,0,0,0.0,1027,25
1029,20171223-22:33:46:304,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28234547,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.304,2017-12-23 22:33:46.304,22,5,23,12,1,0,0,0.001,1028,25
1030,20171223-22:33:46:304,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270623,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.304,2017-12-23 22:33:46.304,22,5,23,12,1,0,0,0.0,1029,25
1031,20171223-22:33:46:305,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.305,2017-12-23 22:33:46.305,22,5,23,12,1,0,0,0.001,1030,25
1032,20171223-22:33:46:311,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.311,2017-12-23 22:33:46.311,22,5,23,12,1,0,0,0.006,1031,25
1033,20171223-22:33:46:314,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.314,2017-12-23 22:33:46.314,22,5,23,12,1,0,0,0.003,1032,25
1034,20171223-22:33:46:315,Step_StandReportReceiver,30002312,REPORT : 7189 5132 153988 240,E47,REPORT : <*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.315,2017-12-23 22:33:46.315,22,5,23,12,1,0,0,0.001,1033,25
1035,20171223-22:33:46:405,Step_LSC,30002312,onStandStepChanged 3761,E42,onStandStepChanged <*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.405,2017-12-23 22:33:46.405,22,5,23,12,1,0,0,0.09,1034,25
1036,20171223-22:33:46:406,Step_LSC,30002312,onExtend:1514039626000 0 0 0,E39,onExtend:<*> <*> <*> <*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.406,2017-12-23 22:33:46.406,22,5,23,12,1,0,0,0.001,1035,25
1037,20171223-22:33:46:616,Step_SPUtils,30002312, getTodayTotalDetailSteps = 1514039520000##7189##549659##8661##16256##28270623,E22,getTodayTotalDetailSteps = <*>##<*>##<*>##<*>##<*>##<*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.616,2017-12-23 22:33:46.616,22,5,23,12,1,0,0,0.21,1036,25
1038,20171223-22:33:46:616,Step_SPUtils,30002312,setTodayTotalDetailSteps=1514039520000##7189##549659##8661##16256##28270935,E58,setTodayTotalDetailSteps=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.616,2017-12-23 22:33:46.616,22,5,23,12,1,0,0,0.0,1037,25
1039,20171223-22:33:46:622,Step_ExtSDM,30002312,calculateCaloriesWithCache totalCalories=130673,E4,calculateCaloriesWithCache totalCalories=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.622,2017-12-23 22:33:46.622,22,5,23,12,1,0,0,0.006,1038,25
1040,20171223-22:33:46:624,Step_ExtSDM,30002312,calculateAltitudeWithCache totalAltitude=240,E3,calculateAltitudeWithCache totalAltitude=<*>,0,normal,HealthApp_2k,2017-12-23 22:33:46.624,2017-12-23 22:33:46.624,22,5,23,12,1,0,0,0.002,1039,25
1041,20171223-22:34:0:126,Step_LSC,30002312,processHandleBroadcastAction action:android.intent.action.TIME_TICK,E44,processHandleBroadcastAction action:android.intent.action.TIME_TICK,0,normal,HealthApp_2k,2017-12-23 22:34:00.126,2017-12-23 22:34:00.126,22,5,23,12,1,0,0,13.502,1040,1
