LineId,LogId,Node,Component,State,Time,Flag,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
99,437355,node-19,action,start,1096995511,1,boot  (command 3169),E4,boot  (command <*>),0,normal,HPC_2k,2004-10-05 22:28:31.000,2004-10-05 22:28:31,22,1,5,10,0,0,0,214.0,1041,1
7,438190,node-228,unix.hw,state_change.unavailable,1097194780,1,Component State Change: Component \042alt0\042 is in the unavailable state (HWID=3713),E13,Component State Change: Component <*> is in the unavailable state (HWID=<*>),6,hardware_issue,HPC_2k,2004-10-08 05:49:40.000,2004-10-08 05:49:40,5,4,8,10,0,0,1,199269.0,1042,1
911,439070,gige7,gige,temperature,1097642792,1,warning,E46,warning,0,normal,HPC_2k,2004-10-13 10:16:32.000,2004-10-13 10:16:32,10,2,13,10,0,1,0,448012.0,1043,1
910,439698,gige4,gige,temperature,1097832089,1,normal,E31,normal,0,normal,HPC_2k,2004-10-15 14:51:29.000,2004-10-15 14:51:29,14,4,15,10,0,1,0,189297.0,1044,1
909,439731,gige7,gige,temperature,1097861497,1,warning,E46,warning,0,normal,HPC_2k,2004-10-15 23:01:37.000,2004-10-15 23:01:37,23,4,15,10,0,0,0,29408.0,1045,1
908,440293,gige7,gige,temperature,1098009695,1,warning,E46,warning,0,normal,HPC_2k,2004-10-17 16:11:35.000,2004-10-17 16:11:35,16,6,17,10,1,1,0,148198.0,1046,1
202,442349,node-D7,clusterfilesystem,clusterfilesystem.no_server,1098365526,1,ClusterFileSystem: There is no server for ServerFileSystem domain storage1432,E10,ClusterFileSystem: There is no server for ServerFileSystem domain storage<*>,0,normal,HPC_2k,2004-10-21 19:02:06.000,2004-10-21 19:02:06,19,3,21,10,0,0,0,355831.0,1047,1
582,442459,node-42,node,status,1098366960,1,not responding,E32,not responding,0,normal,HPC_2k,2004-10-21 19:26:00.000,2004-10-21 19:26:00,19,3,21,10,0,0,0,1434.0,1048,1
101,443445,node-80,action,start,1098389763,1,boot  (command 3194),E4,boot  (command <*>),0,normal,HPC_2k,2004-10-22 01:46:03.000,2004-10-22 01:46:03,1,4,22,10,0,0,1,22803.0,1049,1
1962,444181,node-233,unix.hw,net.niff.up,1098390018,1,NIFF: node node-233 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-10-22 01:50:18.000,2004-10-22 01:50:18,1,4,22,10,0,0,1,255.0,1050,1
583,448690,node-48,node,status,1098394861,1,running,E38,running,0,normal,HPC_2k,2004-10-22 03:11:01.000,2004-10-22 03:11:01,3,4,22,10,0,0,1,4843.0,1051,2
593,448744,node-102,node,status,1098394861,0,running,E38,running,0,normal,HPC_2k,2004-10-22 03:11:01.000,2004-10-22 03:11:01,3,4,22,10,0,0,1,0.0,1052,2
584,448947,node-66,node,status,1098395762,1,configured out,E14,configured out,0,normal,HPC_2k,2004-10-22 03:26:02.000,2004-10-22 03:26:02,3,4,22,10,0,0,1,901.0,1053,1
585,449708,full,partition,status,1098490050,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2004-10-23 05:37:30.000,2004-10-23 05:37:30,5,5,23,10,1,0,1,94288.0,1054,1
588,450090,node-14,node,status,1098716306,1,not responding,E32,not responding,0,normal,HPC_2k,2004-10-25 20:28:26.000,2004-10-25 20:28:26,20,0,25,10,0,0,0,226256.0,1055,1
919,451472,node-246,node,temperature,1098818850,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-10-27 00:57:30.000,2004-10-27 00:57:30,0,2,27,10,0,0,1,102544.0,1056,1
918,451528,gige7,gige,temperature,1098821990,1,warning,E46,warning,0,normal,HPC_2k,2004-10-27 01:49:50.000,2004-10-27 01:49:50,1,2,27,10,0,0,1,3140.0,1057,1
587,451647,node-9,node,status,1098825692,1,configured out,E14,configured out,0,normal,HPC_2k,2004-10-27 02:51:32.000,2004-10-27 02:51:32,2,2,27,10,0,0,1,3702.0,1058,1
169,451683,3223,boot_cmd,new,1098825780,1,Targeting domains:node-D0 and nodes:node-0,E43,Targeting domains:node-D<*>and nodes:node-<*>,0,normal,HPC_2k,2004-10-27 02:53:00.000,2004-10-27 02:53:00,2,2,27,10,0,0,1,88.0,1059,1
1963,451976,node-23,unix.hw,net.niff.up,1098829410,1,NIFF: node node-23 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-10-27 03:53:30.000,2004-10-27 03:53:30,3,2,27,10,0,0,1,3630.0,1060,1
917,452434,node-203,node,temperature,1098866010,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-10-27 14:03:30.000,2004-10-27 14:03:30,14,2,27,10,0,1,0,36600.0,1061,1
916,452826,node-206,node,temperature,1098903930,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-10-28 00:35:30.000,2004-10-28 00:35:30,0,3,28,10,0,0,1,37920.0,1062,1
915,453176,node-53,node,temperature,1098987302,1,ambient=36,E2,ambient=<*>,0,normal,HPC_2k,2004-10-28 23:45:02.000,2004-10-28 23:45:02,23,3,28,10,0,0,0,83372.0,1063,2
586,453178,full,partition,status,1098987334,1,running,E38,running,0,normal,HPC_2k,2004-10-28 23:45:34.000,2004-10-28 23:45:34,23,3,28,10,0,0,0,32.0,1064,2
914,453317,gige7,gige,temperature,1099041896,1,normal,E31,normal,0,normal,HPC_2k,2004-10-29 14:54:56.000,2004-10-29 14:54:56,14,4,29,10,0,1,0,54562.0,1065,1
913,453378,node-111,node,temperature,1099068271,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-10-29 22:14:31.000,2004-10-29 22:14:31,22,4,29,10,0,0,0,26375.0,1066,1
912,453662,node-127,node,temperature,1099084141,1,ambient=32,E2,ambient=<*>,0,normal,HPC_2k,2004-10-30 02:39:01.000,2004-10-30 02:39:01,2,5,30,10,1,0,1,15870.0,1067,1
928,454690,node-153,node,temperature,1099334221,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-11-02 00:07:01.000,2004-11-02 00:07:01,0,1,2,11,0,0,1,250080.0,1068,1
927,454698,gige5,gige,temperature,1099335170,1,normal,E31,normal,0,normal,HPC_2k,2004-11-02 00:22:50.000,2004-11-02 00:22:50,0,1,2,11,0,0,1,949.0,1069,1
926,455001,node-107,node,temperature,1099351950,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-11-02 05:02:30.000,2004-11-02 05:02:30,5,1,2,11,0,0,1,16780.0,1070,1
925,455027,node-93,node,temperature,1099354051,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-11-02 05:37:31.000,2004-11-02 05:37:31,5,1,2,11,0,0,1,2101.0,1071,1
924,455065,node-113,node,temperature,1099355101,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-11-02 05:55:01.000,2004-11-02 05:55:01,5,1,2,11,0,0,1,1050.0,1072,1
923,455088,node-111,node,temperature,1099356810,1,ambient=32,E2,ambient=<*>,0,normal,HPC_2k,2004-11-02 06:23:30.000,2004-11-02 06:23:30,6,1,2,11,0,0,1,1709.0,1073,1
922,455240,node-10,node,temperature,1099408230,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-11-02 20:40:30.000,2004-11-02 20:40:30,20,1,2,11,0,0,0,51420.0,1074,1
921,455679,node-122,node,temperature,1099504413,1,ambient=32,E2,ambient=<*>,0,normal,HPC_2k,2004-11-03 23:23:33.000,2004-11-03 23:23:33,23,2,3,11,0,0,0,96183.0,1075,1
920,456184,gige7,gige,temperature,1099776905,1,normal,E31,normal,0,normal,HPC_2k,2004-11-07 03:05:05.000,2004-11-07 03:05:05,3,6,7,11,1,0,1,272492.0,1076,1
930,456744,node-133,node,temperature,1100077083,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-11-10 14:28:03.000,2004-11-10 14:28:03,14,2,10,11,0,1,0,300178.0,1077,1
929,457137,gige7,gige,temperature,1100184616,1,normal,E31,normal,0,normal,HPC_2k,2004-11-11 20:20:16.000,2004-11-11 20:20:16,20,3,11,11,0,0,0,107533.0,1078,1
592,457562,node-238,node,status,1100413674,1,configured out,E14,configured out,0,normal,HPC_2k,2004-11-14 11:57:54.000,2004-11-14 11:57:54,11,6,14,11,1,1,0,229058.0,1079,1
595,18387,node-184,node,status,1100784181,1,configured out,E14,configured out,0,normal,HPC_2k,2004-11-18 18:53:01.000,2004-11-18 18:53:01,18,3,18,11,0,0,0,370507.0,1080,2
594,18624,node-205,node,status,1100784210,1,configured out,E14,configured out,0,normal,HPC_2k,2004-11-18 18:53:30.000,2004-11-18 18:53:30,18,3,18,11,0,0,0,29.0,1081,2
102,19244,node-194,action,start,1100785255,1,boot  (command 3320),E4,boot  (command <*>),0,normal,HPC_2k,2004-11-18 19:10:55.000,2004-11-18 19:10:55,19,3,18,11,0,0,0,1045.0,1082,2
103,19258,node-167,action,start,1100785255,1,boot  (command 3318),E4,boot  (command <*>),0,normal,HPC_2k,2004-11-18 19:10:55.000,2004-11-18 19:10:55,19,3,18,11,0,0,0,0.0,1083,2
104,20797,node-188,action,start,1100785975,1,boot  (command 3317),E4,boot  (command <*>),0,normal,HPC_2k,2004-11-18 19:22:55.000,2004-11-18 19:22:55,19,3,18,11,0,0,0,720.0,1084,1
105,21457,node-216,action,start,1100786301,1,wait  (command 3319),E45,wait  (command <*>),0,normal,HPC_2k,2004-11-18 19:28:21.000,2004-11-18 19:28:21,19,3,18,11,0,0,0,326.0,1085,2
1964,21611,node-190,unix.hw,net.niff.up,1100786337,1,NIFF: node node-190 has detected an available network connection on network 10.128.0.0 via interface ee0,E29,NIFF: node node-<*> has detected an available network connection on network <*> via interface ee0,0,normal,HPC_2k,2004-11-18 19:28:57.000,2004-11-18 19:28:57,19,3,18,11,0,0,0,36.0,1086,2
600,24181,node-247,node,status,1100788549,1,running,E38,running,0,normal,HPC_2k,2004-11-18 20:05:49.000,2004-11-18 20:05:49,20,3,18,11,0,0,0,2212.0,1087,4
597,24024,node-90,node,status,1100788549,1,running,E38,running,0,normal,HPC_2k,2004-11-18 20:05:49.000,2004-11-18 20:05:49,20,3,18,11,0,0,0,0.0,1088,4
598,24139,node-205,node,status,1100788549,0,running,E38,running,0,normal,HPC_2k,2004-11-18 20:05:49.000,2004-11-18 20:05:49,20,3,18,11,0,0,0,0.0,1089,4
596,24011,node-77,node,status,1100788549,1,running,E38,running,0,normal,HPC_2k,2004-11-18 20:05:49.000,2004-11-18 20:05:49,20,3,18,11,0,0,0,0.0,1090,4
931,24290,node-213,node,temperature,1100796480,1,ambient=31,E2,ambient=<*>,0,normal,HPC_2k,2004-11-18 22:18:00.000,2004-11-18 22:18:00,22,3,18,11,0,0,0,7931.0,1091,1
932,24877,node-255,node,temperature,1100880930,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-11-19 21:45:30.000,2004-11-19 21:45:30,21,4,19,11,0,0,0,84450.0,1092,1
933,25358,gige4,gige,temperature,1100910194,1,critical,E15,critical,2,system_failure,HPC_2k,2004-11-20 05:53:14.000,2004-11-20 05:53:14,5,5,20,11,1,0,1,29264.0,1093,1
934,25493,gige6,gige,temperature,1100956034,1,normal,E31,normal,0,normal,HPC_2k,2004-11-20 18:37:14.000,2004-11-20 18:37:14,18,5,20,11,1,0,0,45840.0,1094,1
939,26135,node-43,node,temperature,1101154260,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-11-23 01:41:00.000,2004-11-23 01:41:00,1,1,23,11,0,0,1,198226.0,1095,1
938,26313,gige3,gige,temperature,1101216972,1,normal,E31,normal,0,normal,HPC_2k,2004-11-23 19:06:12.000,2004-11-23 19:06:12,19,1,23,11,0,0,0,62712.0,1096,1
937,26462,node-255,node,temperature,1101295260,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-11-24 16:51:00.000,2004-11-24 16:51:00,16,2,24,11,0,1,0,78288.0,1097,1
936,26727,gige7,gige,temperature,1101454038,1,normal,E31,normal,0,normal,HPC_2k,2004-11-26 12:57:18.000,2004-11-26 12:57:18,12,4,26,11,0,1,0,158778.0,1098,1
935,26895,node-36,node,temperature,1101549755,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2004-11-27 15:32:35.000,2004-11-27 15:32:35,15,5,27,11,1,1,0,95717.0,1099,1
944,27294,gige5,gige,temperature,1101737723,1,normal,E31,normal,0,normal,HPC_2k,2004-11-29 19:45:23.000,2004-11-29 19:45:23,19,0,29,11,0,0,0,187968.0,1100,1
306,27385,Interconnect-0N02,switch_module,control,1101771720,1,power/control problem,E34,power/control problem,6,hardware_issue,HPC_2k,2004-11-30 05:12:00.000,2004-11-30 05:12:00,5,1,30,11,0,0,1,33997.0,1101,1
601,27536,node-0,node,status,1101792840,1,configured out,E14,configured out,0,normal,HPC_2k,2004-11-30 11:04:00.000,2004-11-30 11:04:00,11,1,30,11,0,1,0,21120.0,1102,1
943,27654,gige6,gige,temperature,1101803531,1,warning,E46,warning,0,normal,HPC_2k,2004-11-30 14:02:11.000,2004-11-30 14:02:11,14,1,30,11,0,1,0,10691.0,1103,1
942,27802,gige7,gige,temperature,1101859333,1,normal,E31,normal,0,normal,HPC_2k,2004-12-01 05:32:13.000,2004-12-01 05:32:13,5,2,1,12,0,0,1,55802.0,1104,1
941,27901,gige7,gige,temperature,1101934034,1,warning,E46,warning,0,normal,HPC_2k,2004-12-02 02:17:14.000,2004-12-02 02:17:14,2,3,2,12,0,0,1,74701.0,1105,1
940,28128,gige7,gige,temperature,1102067235,1,normal,E31,normal,0,normal,HPC_2k,2004-12-03 15:17:15.000,2004-12-03 15:17:15,15,4,3,12,0,1,0,133201.0,1106,1
599,30351,full,partition,status,1102218393,1,running,E38,running,0,normal,HPC_2k,2004-12-05 09:16:33.000,2004-12-05 09:16:33,9,6,5,12,1,1,0,151158.0,1107,1
955,30504,gige5,gige,temperature,1102331115,1,normal,E31,normal,0,normal,HPC_2k,2004-12-06 16:35:15.000,2004-12-06 16:35:15,16,0,6,12,0,1,0,112722.0,1108,1
954,30505,gige3,gige,temperature,1102334781,1,warning,E46,warning,0,normal,HPC_2k,2004-12-06 17:36:21.000,2004-12-06 17:36:21,17,0,6,12,0,1,0,3666.0,1109,1
953,31352,node-235,node,temperature,1102353540,1,ambient=26,E2,ambient=<*>,0,normal,HPC_2k,2004-12-06 22:49:00.000,2004-12-06 22:49:00,22,0,6,12,0,0,0,18759.0,1110,1
952,31380,node-230,node,temperature,1102354830,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2004-12-06 23:10:30.000,2004-12-06 23:10:30,23,0,6,12,0,0,0,1290.0,1111,1
951,31458,gige7,gige,temperature,1102388245,1,warning,E46,warning,0,normal,HPC_2k,2004-12-07 08:27:25.000,2004-12-07 08:27:25,8,1,7,12,0,0,0,33415.0,1112,1
107,32609,node-10,action,start,1102475187,1,boot  (command 3334),E4,boot  (command <*>),0,normal,HPC_2k,2004-12-08 08:36:27.000,2004-12-08 08:36:27,8,2,8,12,0,0,0,86942.0,1113,1
106,32761,node-17,action,start,1102475613,1,wait  (command 3334),E45,wait  (command <*>),0,normal,HPC_2k,2004-12-08 08:43:33.000,2004-12-08 08:43:33,8,2,8,12,0,0,0,426.0,1114,1
603,32980,node-26,node,status,1102476182,1,running,E38,running,0,normal,HPC_2k,2004-12-08 08:53:02.000,2004-12-08 08:53:02,8,2,8,12,0,0,0,569.0,1115,1
950,33137,gige6,gige,temperature,1102480648,1,warning,E46,warning,0,normal,HPC_2k,2004-12-08 10:07:28.000,2004-12-08 10:07:28,10,2,8,12,0,1,0,4466.0,1116,1
949,33160,gige7,gige,temperature,1102486347,1,normal,E31,normal,0,normal,HPC_2k,2004-12-08 11:42:27.000,2004-12-08 11:42:27,11,2,8,12,0,1,0,5699.0,1117,1
948,33189,node-244,node,temperature,1102493340,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2004-12-08 13:39:00.000,2004-12-08 13:39:00,13,2,8,12,0,1,0,6993.0,1118,1
947,33505,node-255,node,temperature,1102575540,1,ambient=36,E2,ambient=<*>,0,normal,HPC_2k,2004-12-09 12:29:00.000,2004-12-09 12:29:00,12,3,9,12,0,1,0,82200.0,1119,1
946,33709,node-255,node,temperature,1102628970,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2004-12-10 03:19:30.000,2004-12-10 03:19:30,3,4,10,12,0,0,1,53430.0,1120,1
602,33966,node-16,node,status,1102693232,1,configured out,E14,configured out,0,normal,HPC_2k,2004-12-10 21:10:32.000,2004-12-10 21:10:32,21,4,10,12,0,0,0,64262.0,1121,1
945,34281,node-115,node,temperature,1102771261,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-12-11 18:51:01.000,2004-12-11 18:51:01,18,5,11,12,1,0,0,78029.0,1122,1
956,35981,node-10,node,temperature,1103220120,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-12-16 23:32:00.000,2004-12-16 23:32:00,23,3,16,12,0,0,0,448859.0,1123,1
957,36262,gige4,gige,temperature,1103307514,1,normal,E31,normal,0,normal,HPC_2k,2004-12-17 23:48:34.000,2004-12-17 23:48:34,23,4,17,12,0,0,0,87394.0,1124,1
961,36566,gige6,gige,temperature,1103486264,1,warning,E46,warning,0,normal,HPC_2k,2004-12-20 01:27:44.000,2004-12-20 01:27:44,1,0,20,12,0,0,1,178750.0,1125,1
960,36752,gige6,gige,temperature,1103575367,1,warning,E46,warning,0,normal,HPC_2k,2004-12-21 02:12:47.000,2004-12-21 02:12:47,2,1,21,12,0,0,1,89103.0,1126,1
959,37077,node-35,node,temperature,1103654431,1,ambient=29,E2,ambient=<*>,0,normal,HPC_2k,2004-12-22 00:10:31.000,2004-12-22 00:10:31,0,2,22,12,0,0,1,79064.0,1127,1
958,37165,node-86,node,temperature,1103662741,1,ambient=25,E2,ambient=<*>,0,normal,HPC_2k,2004-12-22 02:29:01.000,2004-12-22 02:29:01,2,2,22,12,0,0,1,8310.0,1128,1
962,37260,gige3,gige,temperature,1103681506,1,warning,E46,warning,0,normal,HPC_2k,2004-12-22 07:41:46.000,2004-12-22 07:41:46,7,2,22,12,0,0,0,18765.0,1129,1
963,37291,gige7,gige,temperature,1103691161,1,warning,E46,warning,0,normal,HPC_2k,2004-12-22 10:22:41.000,2004-12-22 10:22:41,10,2,22,12,0,1,0,9655.0,1130,1
964,37307,gige3,gige,temperature,1103694707,1,warning,E46,warning,0,normal,HPC_2k,2004-12-22 11:21:47.000,2004-12-22 11:21:47,11,2,22,12,0,1,0,3546.0,1131,1
965,37322,gige4,gige,temperature,1103700221,1,normal,E31,normal,0,normal,HPC_2k,2004-12-22 12:53:41.000,2004-12-22 12:53:41,12,2,22,12,0,1,0,5514.0,1132,1
966,37628,gige4,gige,temperature,1103811222,1,warning,E46,warning,0,normal,HPC_2k,2004-12-23 19:43:42.000,2004-12-23 19:43:42,19,3,23,12,0,0,0,111001.0,1133,1
967,37715,node-187,node,temperature,1103815680,1,ambient=34,E2,ambient=<*>,0,normal,HPC_2k,2004-12-23 20:58:00.000,2004-12-23 20:58:00,20,3,23,12,0,0,0,4458.0,1134,1
968,37818,node-163,node,temperature,1103824141,1,ambient=28,E2,ambient=<*>,0,normal,HPC_2k,2004-12-23 23:19:01.000,2004-12-23 23:19:01,23,3,23,12,0,0,0,8461.0,1135,1
969,37868,node-197,node,temperature,1103826540,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2004-12-23 23:59:00.000,2004-12-23 23:59:00,23,3,23,12,0,0,0,2399.0,1136,1
970,38135,gige6,gige,temperature,1103925772,1,normal,E31,normal,0,normal,HPC_2k,2004-12-25 03:32:52.000,2004-12-25 03:32:52,3,5,25,12,1,0,1,99232.0,1137,1
170,38390,3344,boot_cmd,new,1104070308,1,Targeting domains:node-D[0\ 5] and nodes:node-[27\ 191],E43,Targeting domains:node-D<*>and nodes:node-<*>,0,normal,HPC_2k,2004-12-26 19:41:48.000,2004-12-26 19:41:48,19,6,26,12,1,0,0,144536.0,1138,1
980,38486,gige6,gige,temperature,1104108775,1,normal,E31,normal,0,normal,HPC_2k,2004-12-27 06:22:55.000,2004-12-27 06:22:55,6,0,27,12,0,0,1,38467.0,1139,1
979,38659,gige6,gige,temperature,1104182576,1,warning,E46,warning,0,normal,HPC_2k,2004-12-28 02:52:56.000,2004-12-28 02:52:56,2,1,28,12,0,0,1,73801.0,1140,1
978,39036,gige7,gige,temperature,1104388669,1,warning,E46,warning,0,normal,HPC_2k,2004-12-30 12:07:49.000,2004-12-30 12:07:49,12,3,30,12,0,1,0,206093.0,1141,1
977,39219,gige6,gige,temperature,1104471779,1,normal,E31,normal,0,normal,HPC_2k,2004-12-31 11:12:59.000,2004-12-31 11:12:59,11,4,31,12,0,1,0,83110.0,1142,1
976,39302,gige6,gige,temperature,1104505981,1,warning,E46,warning,0,normal,HPC_2k,2004-12-31 20:43:01.000,2004-12-31 20:43:01,20,4,31,12,0,0,0,34202.0,1143,1
975,39355,gige3,gige,temperature,1104532022,1,normal,E31,normal,0,normal,HPC_2k,2005-01-01 03:57:02.000,2005-01-01 03:57:02,3,5,1,1,1,0,1,26041.0,1144,1
974,39391,gige7,gige,temperature,1104545871,1,warning,E46,warning,0,normal,HPC_2k,2005-01-01 07:47:51.000,2005-01-01 07:47:51,7,5,1,1,1,0,0,13849.0,1145,1
973,39407,gige7,gige,temperature,1104551270,1,warning,E46,warning,0,normal,HPC_2k,2005-01-01 09:17:50.000,2005-01-01 09:17:50,9,5,1,1,1,1,0,5399.0,1146,1
972,39589,gige6,gige,temperature,1104627481,1,normal,E31,normal,0,normal,HPC_2k,2005-01-02 06:28:01.000,2005-01-02 06:28:01,6,6,2,1,1,0,1,76211.0,1147,1
971,39618,gige3,gige,temperature,1104640924,1,warning,E46,warning,0,normal,HPC_2k,2005-01-02 10:12:04.000,2005-01-02 10:12:04,10,6,2,1,1,1,0,13443.0,1148,1
993,39888,gige7,gige,temperature,1104751375,1,normal,E31,normal,0,normal,HPC_2k,2005-01-03 16:52:55.000,2005-01-03 16:52:55,16,0,3,1,0,1,0,110451.0,1149,1
992,39995,node-15,node,temperature,1104762876,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-01-03 20:04:36.000,2005-01-03 20:04:36,20,0,3,1,0,0,0,11501.0,1150,1
991,40385,gige3,gige,temperature,1104800827,1,normal,E31,normal,0,normal,HPC_2k,2005-01-04 06:37:07.000,2005-01-04 06:37:07,6,1,4,1,0,0,1,37951.0,1151,1
990,40559,node-174,node,temperature,1104852241,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-01-04 20:54:01.000,2005-01-04 20:54:01,20,1,4,1,0,0,0,51414.0,1152,1
989,40636,node-80,node,temperature,1104852811,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-01-04 21:03:31.000,2005-01-04 21:03:31,21,1,4,1,0,0,0,570.0,1153,1
988,40705,node-169,node,temperature,1104854462,1,ambient=30,E2,ambient=<*>,0,normal,HPC_2k,2005-01-04 21:31:02.000,2005-01-04 21:31:02,21,1,4,1,0,0,0,1651.0,1154,1
987,40766,gige7,gige,temperature,1104857875,1,warning,E46,warning,0,normal,HPC_2k,2005-01-04 22:27:55.000,2005-01-04 22:27:55,22,1,4,1,0,0,0,3413.0,1155,1
986,40769,node-39,node,temperature,1104858241,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-01-04 22:34:01.000,2005-01-04 22:34:01,22,1,4,1,0,0,0,366.0,1156,1
985,40785,node-208,node,temperature,1104861840,1,ambient=33,E2,ambient=<*>,0,normal,HPC_2k,2005-01-04 23:34:00.000,2005-01-04 23:34:00,23,1,4,1,0,0,0,3599.0,1157,1
984,40790,gige7,gige,temperature,1104863876,1,normal,E31,normal,0,normal,HPC_2k,2005-01-05 00:07:56.000,2005-01-05 00:07:56,0,2,5,1,0,0,1,2036.0,1158,1
983,40791,node-71,node,temperature,1104864150,1,ambient=27,E2,ambient=<*>,0,normal,HPC_2k,2005-01-05 00:12:30.000,2005-01-05 00:12:30,0,2,5,1,0,0,1,274.0,1159,1
982,41131,gige7,gige,temperature,1104915777,1,normal,E31,normal,0,normal,HPC_2k,2005-01-05 14:32:57.000,2005-01-05 14:32:57,14,2,5,1,0,1,0,51627.0,1160,1
981,41132,gige7,gige,temperature,1104916076,1,warning,E46,warning,0,normal,HPC_2k,2005-01-05 14:37:56.000,2005-01-05 14:37:56,14,2,5,1,0,1,0,299.0,1161,1
604,41359,full,partition,status,1104950640,1,blocked,E3,blocked,3,performance_issue,HPC_2k,2005-01-06 00:14:00.000,2005-01-06 00:14:00,0,3,6,1,0,0,1,34564.0,1162,1
994,42364,gige7,gige,temperature,1105072680,1,normal,E31,normal,0,normal,HPC_2k,2005-01-07 10:08:00.000,2005-01-07 10:08:00,10,4,7,1,0,1,0,122040.0,1163,1
995,42511,gige7,gige,temperature,1105117680,1,warning,E46,warning,0,normal,HPC_2k,2005-01-07 22:38:00.000,2005-01-07 22:38:00,22,4,7,1,0,0,0,45000.0,1164,1
996,43144,gige3,gige,temperature,1105251135,1,warning,E46,warning,0,normal,HPC_2k,2005-01-09 11:42:15.000,2005-01-09 11:42:15,11,6,9,1,1,1,0,133455.0,1165,1
1007,44021,gige6,gige,temperature,1105496889,1,warning,E46,warning,0,normal,HPC_2k,2005-01-12 07:58:09.000,2005-01-12 07:58:09,7,2,12,1,0,0,0,245754.0,1166,1
1006,44095,gige7,gige,temperature,1105522389,1,normal,E31,normal,0,normal,HPC_2k,2005-01-12 15:03:09.000,2005-01-12 15:03:09,15,2,12,1,0,1,0,25500.0,1167,1
1005,44219,gige7,gige,temperature,1105558990,1,warning,E46,warning,0,normal,HPC_2k,2005-01-13 01:13:10.000,2005-01-13 01:13:10,1,3,13,1,0,0,1,36601.0,1168,1
1004,44457,gige3,gige,temperature,1105639339,1,normal,E31,normal,0,normal,HPC_2k,2005-01-13 23:32:19.000,2005-01-13 23:32:19,23,3,13,1,0,0,0,80349.0,1169,1
1003,44491,gige7,gige,temperature,1105642092,1,warning,E46,warning,0,normal,HPC_2k,2005-01-14 00:18:12.000,2005-01-14 00:18:12,0,4,14,1,0,0,1,2753.0,1170,1
1002,44539,gige6,gige,temperature,1105655293,1,warning,E46,warning,0,normal,HPC_2k,2005-01-14 03:58:13.000,2005-01-14 03:58:13,3,4,14,1,0,0,1,13201.0,1171,1
1001,44619,gige3,gige,temperature,1105687639,1,warning,E46,warning,0,normal,HPC_2k,2005-01-14 12:57:19.000,2005-01-14 12:57:19,12,4,14,1,0,1,0,32346.0,1172,1
1000,44937,gige7,gige,temperature,1105776193,1,warning,E46,warning,0,normal,HPC_2k,2005-01-15 13:33:13.000,2005-01-15 13:33:13,13,5,15,1,1,1,0,88554.0,1173,1
999,45043,gige6,gige,temperature,1105811893,1,normal,E31,normal,0,normal,HPC_2k,2005-01-15 23:28:13.000,2005-01-15 23:28:13,23,5,15,1,1,0,0,35700.0,1174,1
998,45076,gige4,gige,temperature,1105824253,1,normal,E31,normal,0,normal,HPC_2k,2005-01-16 02:54:13.000,2005-01-16 02:54:13,2,6,16,1,1,0,1,12360.0,1175,1
997,45189,gige3,gige,temperature,1105867047,1,normal,E31,normal,0,normal,HPC_2k,2005-01-16 14:47:27.000,2005-01-16 14:47:27,14,6,16,1,1,1,0,42794.0,1176,1
