LineId,Date,Time,Level,Component,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
922,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000043_1128' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000043,E25,Saved output of task 'attempt_<*>' to hdfs://<*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,1.0,850,1098
923,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000040_1125' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000040,E25,Saved output of task 'attempt_<*>' to hdfs://<*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,851,1098
924,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000043_1128: Committed,E1,attempt_<*>: Committed,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,852,1098
930,17/06/09,20:10:57,INFO,executor.Executor,Finished task 44.0 in stage 24.0 (TID 1129). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,853,1098
927,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000042_1127: Committed,E1,attempt_<*>: Committed,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,854,1098
926,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000042_1127' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000042,E25,Saved output of task 'attempt_<*>' to hdfs://<*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,855,1098
929,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000041_1126: Committed,E1,attempt_<*>: Committed,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,856,1098
928,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000041_1126' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000041,E25,Saved output of task 'attempt_<*>' to hdfs://<*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,857,1098
921,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000044_1129: Committed,E1,attempt_<*>: Committed,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,858,1098
925,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000040_1125: Committed,E1,attempt_<*>: Committed,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,859,1098
920,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000044_1129' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000044,E25,Saved output of task 'attempt_<*>' to hdfs://<*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,860,1098
911,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,861,1098
918,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 38, boot = -390, init = 428, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,862,1098
917,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 40, boot = -400, init = 440, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,863,1098
916,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 38, boot = -405, init = 443, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,864,1098
915,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -397, init = 436, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,865,1098
914,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,866,1098
913,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,867,1098
912,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,868,1098
910,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,869,1098
909,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,870,1098
931,17/06/09,20:10:57,INFO,executor.Executor,Finished task 43.0 in stage 24.0 (TID 1128). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,871,1098
908,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,872,1098
919,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -398, init = 439, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,873,1098
932,17/06/09,20:10:57,INFO,executor.Executor,Finished task 40.0 in stage 24.0 (TID 1125). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,874,1098
954,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,875,1098
934,17/06/09,20:10:57,INFO,executor.Executor,Finished task 41.0 in stage 24.0 (TID 1126). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,876,1098
907,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,877,1098
959,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 41, boot = -83, init = 123, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,878,1098
958,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -81, init = 122, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,879,1098
957,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -86, init = 125, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,880,1098
956,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -79, init = 118, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,881,1098
955,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 37, boot = -87, init = 124, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,882,1098
953,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,883,1098
952,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,884,1098
951,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,885,1098
950,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,886,1098
949,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,887,1098
948,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,888,1098
947,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,889,1098
946,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,890,1098
945,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_16_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,891,1098
944,17/06/09,20:10:57,INFO,executor.Executor,Running task 84.0 in stage 24.0 (TID 1141),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,892,1098
943,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1141,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,893,1098
942,17/06/09,20:10:57,INFO,executor.Executor,Running task 83.0 in stage 24.0 (TID 1138),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,894,1098
941,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1138,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,895,1098
940,17/06/09,20:10:57,INFO,executor.Executor,Running task 82.0 in stage 24.0 (TID 1137),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,896,1098
939,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1137,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,897,1098
938,17/06/09,20:10:57,INFO,executor.Executor,Running task 81.0 in stage 24.0 (TID 1136),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,898,1098
937,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1136,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,899,1098
936,17/06/09,20:10:57,INFO,executor.Executor,Running task 80.0 in stage 24.0 (TID 1135),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,900,1098
935,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1135,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,901,1098
933,17/06/09,20:10:57,INFO,executor.Executor,Finished task 42.0 in stage 24.0 (TID 1127). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,902,1098
906,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,903,1098
887,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000003_1012: Committed,E1,attempt_<*>: Committed,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,904,1098
904,17/06/09,20:10:57,INFO,executor.Executor,Running task 44.0 in stage 24.0 (TID 1129),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,905,1098
874,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,906,1098
873,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,907,1098
872,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,908,1098
871,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,909,1098
870,17/06/09,20:10:57,INFO,output.FileOutputCommitter,File Output Committer Algorithm version is 1,E8,File Output Committer Algorithm version is <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,910,1098
869,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,911,1098
868,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_1 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,912,1098
867,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_2 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,913,1098
866,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_3 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,914,1098
865,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_6_4 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,915,1098
864,17/06/09,20:10:57,INFO,storage.MemoryStore,"Block broadcast_33 stored as values in memory (estimated size 82.1 KB, free 486.9 KB)",E3,"Block <*> stored as values in memory (estimated size <*>, free <*>)",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,916,1098
875,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 40, boot = -340, init = 380, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,917,1098
862,17/06/09,20:10:57,INFO,storage.MemoryStore,"Block broadcast_33_piece0 stored as bytes in memory (estimated size 29.5 KB, free 404.8 KB)",E2,"Block <*> stored as bytes in memory (estimated size <*>, free <*>)",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,918,1098
860,17/06/09,20:10:57,INFO,executor.Executor,Running task 4.0 in stage 24.0 (TID 1026),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,919,1098
859,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1026,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,920,1098
858,17/06/09,20:10:57,INFO,executor.Executor,Running task 3.0 in stage 24.0 (TID 1012),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,921,1098
857,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1012,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,922,1098
856,17/06/09,20:10:57,INFO,executor.Executor,Running task 2.0 in stage 24.0 (TID 998),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,923,1098
855,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 998,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,924,1098
854,17/06/09,20:10:57,INFO,executor.Executor,Running task 1.0 in stage 24.0 (TID 984),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,925,1098
853,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 984,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,926,1098
852,17/06/09,20:10:57,INFO,executor.Executor,Running task 0.0 in stage 24.0 (TID 970),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,927,1098
851,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 970,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,928,1098
905,17/06/09,20:10:57,INFO,storage.BlockManager,Found block rdd_11_0 locally,E10,Found block rdd_<*> locally,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,929,1098
861,17/06/09,20:10:57,INFO,broadcast.TorrentBroadcast,Started reading broadcast variable 33,E29,Started reading broadcast variable <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,930,1098
876,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 40, boot = -337, init = 376, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,931,1098
863,17/06/09,20:10:57,INFO,broadcast.TorrentBroadcast,Reading broadcast variable 33 took 9 ms,E20,Reading broadcast variable <*> took <*> ms,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,932,1098
878,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 39, boot = -342, init = 381, finish = 0",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,933,1098
903,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1129,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,934,1098
877,17/06/09,20:10:57,INFO,python.PythonRunner,"Times: total = 42, boot = -343, init = 384, finish = 1",E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>",0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,935,1098
902,17/06/09,20:10:57,INFO,executor.Executor,Running task 43.0 in stage 24.0 (TID 1128),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,936,1098
901,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1128,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,937,1098
900,17/06/09,20:10:57,INFO,executor.Executor,Running task 42.0 in stage 24.0 (TID 1127),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,938,1098
899,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1127,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,939,1098
898,17/06/09,20:10:57,INFO,executor.Executor,Running task 41.0 in stage 24.0 (TID 1126),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,940,1098
897,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1126,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,941,1098
895,17/06/09,20:10:57,INFO,executor.CoarseGrainedExecutorBackend,Got assigned task 1125,E11,Got assigned task <*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,942,1098
894,17/06/09,20:10:57,INFO,executor.Executor,Finished task 0.0 in stage 24.0 (TID 970). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,943,1098
893,17/06/09,20:10:57,INFO,executor.Executor,Finished task 2.0 in stage 24.0 (TID 998). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,944,1098
892,17/06/09,20:10:57,INFO,executor.Executor,Finished task 1.0 in stage 24.0 (TID 984). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,945,1098
896,17/06/09,20:10:57,INFO,executor.Executor,Running task 40.0 in stage 24.0 (TID 1125),E24,Running task <*> in stage <*> (TID <*>),0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,946,1098
883,17/06/09,20:10:57,INFO,output.FileOutputCommitter,Saved output of task 'attempt_201706092018_0024_m_000000_970' to hdfs://10.10.34.11:9000/pjhe/test/1/_temporary/0/task_201706092018_0024_m_000000,E25,Saved output of task 'attempt_<*>' to hdfs://<*>,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,947,1098
890,17/06/09,20:10:57,INFO,executor.Executor,Finished task 3.0 in stage 24.0 (TID 1012). 2364 bytes result sent to driver,E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,948,1098
889,17/06/09,20:10:57,INFO,mapred.SparkHadoopMapRedUtil,attempt_201706092018_0024_m_000000_970: Committed,E1,attempt_<*>: Committed,0,normal,Spark_2k,2017-06-09 20:10:57.000,2017-06-09 20:10:57,20,4,9,6,0,0,0,0.0,949,1098
