LineId,Time,Program,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
1757,07.27 03:00:27,Dropbox.exe,"bolt.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 03:00:27.000,2025-07-27 03:00:27,3,6,27,7,1,0,1,6.0,783,15
1758,07.27 03:00:29,chrome.exe *64,ssl.gstatic.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 03:00:29.000,2025-07-27 03:00:29,3,6,27,7,1,0,1,2.0,784,15
1759,07.27 03:00:34,SogouCloud.exe,"get.sogou.com:80 close, 651 bytes sent, 328 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 03:00:34.000,2025-07-27 03:00:34,3,6,27,7,1,0,1,5.0,785,15
1760,07.27 03:01:09,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 03:01:09.000,2025-07-27 03:01:09,3,6,27,7,1,0,1,35.0,786,4
1761,07.27 03:01:10,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 03:01:10.000,2025-07-27 03:01:10,3,6,27,7,1,0,1,1.0,787,4
1762,07.27 03:01:10,SogouCloud.exe,"get.sogou.com:80 close, 671 bytes sent, 328 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 03:01:10.000,2025-07-27 03:01:10,3,6,27,7,1,0,1,0.0,788,4
1763,07.27 03:01:20,Dropbox.exe,"client-lb.dropbox.com:443 close, 1531 bytes (1.49 KB) sent, 16765 bytes (16.3 KB) received, lifetime 01:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 03:01:20.000,2025-07-27 03:01:20,3,6,27,7,1,0,1,10.0,789,4
1764,07.27 03:05:27,YodaoDict.exe,"dict.youdao.com:80 close, 941 bytes sent, 163 bytes received, lifetime 05:00",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 03:05:27.000,2025-07-27 03:05:27,3,6,27,7,1,0,1,247.0,790,2
1765,07.27 03:05:29,chrome.exe *64,"clients2.google.com:443 close, 733 bytes sent, 292 bytes received, lifetime 04:00",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 03:05:29.000,2025-07-27 03:05:29,3,6,27,7,1,0,1,2.0,791,2
1766,07.27 03:12:24,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 03:12:24.000,2025-07-27 03:12:24,3,6,27,7,1,0,1,415.0,792,1
1767,07.27 03:15:43,chrome.exe *64,mtalk.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 03:15:43.000,2025-07-27 03:15:43,3,6,27,7,1,0,1,199.0,793,1
1768,07.27 03:25:29,chrome.exe *64,clients2.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 03:25:29.000,2025-07-27 03:25:29,3,6,27,7,1,0,1,586.0,794,1
1769,07.27 03:35:18,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 03:35:18.000,2025-07-27 03:35:18,3,6,27,7,1,0,1,589.0,795,1
1770,07.27 03:36:32,chrome.exe *64,mail.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 03:36:32.000,2025-07-27 03:36:32,3,6,27,7,1,0,1,74.0,796,1
1771,07.27 03:47:56,Dropbox.exe,"client-cf.dropbox.com:443 close, 5129 bytes (5.00 KB) sent, 17049 bytes (16.6 KB) received, lifetime 01:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 03:47:56.000,2025-07-27 03:47:56,3,6,27,7,1,0,1,684.0,797,1
1772,07.27 04:00:12,SogouCloud.exe,"security.ie.sogou.com:80 close, 735 bytes sent, 184 bytes received, lifetime 00:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:00:12.000,2025-07-27 04:00:12,4,6,27,7,1,0,1,736.0,798,3
1773,07.27 04:00:18,Dropbox.exe,"client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:00:18.000,2025-07-27 04:00:18,4,6,27,7,1,0,1,6.0,799,3
1774,07.27 04:00:27,Dropbox.exe,d.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 04:00:27.000,2025-07-27 04:00:27,4,6,27,7,1,0,1,9.0,800,3
1775,07.27 04:01:40,SGTool.exe,"config.pinyin.sogou.com:80 close, 545 bytes sent, 278 bytes received, lifetime 01:05",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:01:40.000,2025-07-27 04:01:40,4,6,27,7,1,0,1,73.0,801,1
1776,07.27 04:05:01,QQProtectUpd.exe,qdun-data.qq.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 04:05:01.000,2025-07-27 04:05:01,4,6,27,7,1,0,1,201.0,802,1
1777,07.27 04:09:24,chrome.exe *64,"play.google.com:443 close, 8399 bytes (8.20 KB) sent, 9521 bytes (9.29 KB) received, lifetime 09:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:09:24.000,2025-07-27 04:09:24,4,6,27,7,1,0,1,263.0,803,1
1778,07.27 04:12:38,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 04:12:38.000,2025-07-27 04:12:38,4,6,27,7,1,0,1,194.0,804,1
1779,07.27 04:17:03,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",1,security_anomaly,Proxifier_2k,2025-07-27 04:17:03.000,2025-07-27 04:17:03,4,6,27,7,1,0,1,265.0,805,1
1780,07.27 04:19:13,chrome.exe *64,"www.evernote.com:443 close, 2214 bytes (2.16 KB) sent, 5451 bytes (5.32 KB) received, lifetime 04:00",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:19:13.000,2025-07-27 04:19:13,4,6,27,7,1,0,1,130.0,806,4
1781,07.27 04:19:15,Dropbox.exe,"d.dropbox.com:443 close, 1821 bytes (1.77 KB) sent, 4970 bytes (4.85 KB) received, lifetime 01:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:19:15.000,2025-07-27 04:19:15,4,6,27,7,1,0,1,2.0,807,4
1782,07.27 04:19:49,chrome.exe *64,"play.google.com:443 close, 6339 bytes (6.19 KB) sent, 3969 bytes (3.87 KB) received, lifetime 04:22",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:19:49.000,2025-07-27 04:19:49,4,6,27,7,1,0,1,34.0,808,4
1783,07.27 04:19:50,chrome.exe *64,"www.googleadservices.com:443 close, 1188 bytes (1.16 KB) sent, 5007 bytes (4.88 KB) received, lifetime 04:00",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:19:50.000,2025-07-27 04:19:50,4,6,27,7,1,0,1,1.0,809,4
1784,07.27 04:38:15,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",E5,"<*>:<*> error : Could not connect through proxy <*>:<*> - Proxy server cannot establish a connection with the target, status code <*>",1,security_anomaly,Proxifier_2k,2025-07-27 04:38:15.000,2025-07-27 04:38:15,4,6,27,7,1,0,1,1105.0,810,1
1785,07.27 04:44:20,chrome.exe *64,"clients4.google.com:443 close, 1738 bytes (1.69 KB) sent, 487 bytes received, lifetime 04:00",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:44:20.000,2025-07-27 04:44:20,4,6,27,7,1,0,1,365.0,811,1
1786,07.27 04:51:30,chrome.exe *64,play.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 04:51:30.000,2025-07-27 04:51:30,4,6,27,7,1,0,1,430.0,812,1
1787,07.27 04:53:56,chrome.exe *64,"clients6.google.com:443 close, 2867 bytes (2.79 KB) sent, 1014 bytes received, lifetime 05:12",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 04:53:56.000,2025-07-27 04:53:56,4,6,27,7,1,0,1,146.0,813,1
1788,07.27 05:00:13,SogouCloud.exe,"security.ie.sogou.com:80 close, 691 bytes sent, 184 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:00:13.000,2025-07-27 05:00:13,5,6,27,7,1,0,1,377.0,814,8
1789,07.27 05:00:22,Dropbox.exe,"block.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:00:22.000,2025-07-27 05:00:22,5,6,27,7,1,0,1,9.0,815,8
1790,07.27 05:00:49,SGTool.exe,info.pinyin.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:00:49.000,2025-07-27 05:00:49,5,6,27,7,1,0,1,27.0,816,8
1791,07.27 05:00:50,SGTool.exe,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:00:50.000,2025-07-27 05:00:50,5,6,27,7,1,0,1,1.0,817,8
1792,07.27 05:00:52,SGTool.exe,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:00:52.000,2025-07-27 05:00:52,5,6,27,7,1,0,1,2.0,818,8
1793,07.27 05:00:53,SGTool.exe,tc.dl.pinyin.sogoucdn.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:00:53.000,2025-07-27 05:00:53,5,6,27,7,1,0,1,1.0,819,8
1794,07.27 05:00:53,SGTool.exe,"tc.dl.pinyin.sogoucdn.com:80 close, 158 bytes sent, 33899 bytes (33.1 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:00:53.000,2025-07-27 05:00:53,5,6,27,7,1,0,1,0.0,820,8
1795,07.27 05:00:55,SGTool.exe,"tc.dl.pinyin.sogoucdn.com:80 close, 158 bytes sent, 46624 bytes (45.5 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:00:55.000,2025-07-27 05:00:55,5,6,27,7,1,0,1,2.0,821,8
1796,07.27 05:01:12,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:01:12.000,2025-07-27 05:01:12,5,6,27,7,1,0,1,17.0,822,1
1797,07.27 05:02:32,chrome.exe *64,"qa.sockets.stackexchange.com:443 close, 4755 bytes (4.64 KB) sent, 4917 bytes (4.80 KB) received, lifetime 02:02:11",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:02:32.000,2025-07-27 05:02:32,5,6,27,7,1,0,1,80.0,823,1
1798,07.27 05:04:15,chrome.exe *64,"www.evernote.com:443 close, 2485 bytes (2.42 KB) sent, 2359 bytes (2.30 KB) received, lifetime 04:01",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:04:15.000,2025-07-27 05:04:15,5,6,27,7,1,0,1,103.0,824,2
1799,07.27 05:04:38,chrome.exe *64,"13.client-channel.google.com:443 close, 14267 bytes (13.9 KB) sent, 36698 bytes (35.8 KB) received, lifetime 48:06",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:04:38.000,2025-07-27 05:04:38,5,6,27,7,1,0,1,23.0,825,2
1800,07.27 05:05:50,chrome.exe *64,qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:50.000,2025-07-27 05:05:50,5,6,27,7,1,0,1,72.0,826,9
1801,07.27 05:05:51,chrome.exe *64,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:51.000,2025-07-27 05:05:51,5,6,27,7,1,0,1,1.0,827,9
1802,07.27 05:05:52,chrome.exe *64,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:52.000,2025-07-27 05:05:52,5,6,27,7,1,0,1,1.0,828,9
1803,07.27 05:05:52,chrome.exe *64,13.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:52.000,2025-07-27 05:05:52,5,6,27,7,1,0,1,0.0,829,9
1805,07.27 05:05:53,Dropbox.exe,client-cf.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:53.000,2025-07-27 05:05:53,5,6,27,7,1,0,1,1.0,830,9
1804,07.27 05:05:53,chrome.exe *64,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:53.000,2025-07-27 05:05:53,5,6,27,7,1,0,1,0.0,831,9
1806,07.27 05:05:54,chrome.exe *64,qa.sockets.stackexchange.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:54.000,2025-07-27 05:05:54,5,6,27,7,1,0,1,1.0,832,9
1807,07.27 05:05:54,chrome.exe *64,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:54.000,2025-07-27 05:05:54,5,6,27,7,1,0,1,0.0,833,9
1808,07.27 05:05:56,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:05:56.000,2025-07-27 05:05:56,5,6,27,7,1,0,1,2.0,834,9
1809,07.27 05:06:01,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:06:01.000,2025-07-27 05:06:01,5,6,27,7,1,0,1,5.0,835,8
1810,07.27 05:06:08,chrome.exe *64,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:06:08.000,2025-07-27 05:06:08,5,6,27,7,1,0,1,7.0,836,8
1811,07.27 05:06:09,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:06:09.000,2025-07-27 05:06:09,5,6,27,7,1,0,1,1.0,837,8
1812,07.27 05:06:13,chrome.exe *64,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:06:13.000,2025-07-27 05:06:13,5,6,27,7,1,0,1,4.0,838,8
1813,07.27 05:06:15,chrome.exe *64,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:06:15.000,2025-07-27 05:06:15,5,6,27,7,1,0,1,2.0,839,8
1814,07.27 05:06:22,chrome.exe *64,mtalk.google.com:5228 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:06:22.000,2025-07-27 05:06:22,5,6,27,7,1,0,1,7.0,840,8
1815,07.27 05:06:32,chrome.exe *64,www.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:06:32.000,2025-07-27 05:06:32,5,6,27,7,1,0,1,10.0,841,8
1816,07.27 05:06:40,Dropbox.exe,client-lb.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:06:40.000,2025-07-27 05:06:40,5,6,27,7,1,0,1,8.0,842,8
1817,07.27 05:07:02,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:07:02.000,2025-07-27 05:07:02,5,6,27,7,1,0,1,22.0,843,2
1818,07.27 05:07:06,chrome.exe *64,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:07:06.000,2025-07-27 05:07:06,5,6,27,7,1,0,1,4.0,844,2
1819,07.27 05:08:27,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:08:27.000,2025-07-27 05:08:27,5,6,27,7,1,0,1,81.0,845,2
1820,07.27 05:08:29,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:08:29.000,2025-07-27 05:08:29,5,6,27,7,1,0,1,2.0,846,2
1821,07.27 05:09:52,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:09:52.000,2025-07-27 05:09:52,5,6,27,7,1,0,1,83.0,847,1
1822,07.27 05:10:59,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:10:59.000,2025-07-27 05:10:59,5,6,27,7,1,0,1,67.0,848,1
1823,07.27 05:11:29,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:11:29.000,2025-07-27 05:11:29,5,6,27,7,1,0,1,30.0,849,2
1824,07.27 05:11:34,chrome.exe *64,16.client-channel.google.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:11:34.000,2025-07-27 05:11:34,5,6,27,7,1,0,1,5.0,850,2
1825,07.27 05:12:56,Dropbox.exe,bolt.dropbox.com:443 error : Could not connect to proxy proxy.cse.cuhk.edu.hk:5070 - connection attempt failed with error 10061,E4,<*>:<*> error : Could not connect to proxy <*>:<*> - connection attempt failed with error <*>,1,security_anomaly,Proxifier_2k,2025-07-27 05:12:56.000,2025-07-27 05:12:56,5,6,27,7,1,0,1,82.0,851,1
1826,07.27 05:14:50,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:14:50.000,2025-07-27 05:14:50,5,6,27,7,1,0,1,114.0,852,1
1827,07.27 05:18:06,chrome.exe *64,clients4.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:18:06.000,2025-07-27 05:18:06,5,6,27,7,1,0,1,196.0,853,1
1828,07.27 05:20:57,chrome.exe *64,"clients6.google.com:443 close, 3215 bytes (3.13 KB) sent, 1174 bytes (1.14 KB) received, lifetime 06:07",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:20:57.000,2025-07-27 05:20:57,5,6,27,7,1,0,1,171.0,854,1
1829,07.27 05:21:11,SGTool.exe,p3p.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:21:11.000,2025-07-27 05:21:11,5,6,27,7,1,0,1,14.0,855,1
1830,07.27 05:26:50,chrome.exe *64,clients6.google.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:26:50.000,2025-07-27 05:26:50,5,6,27,7,1,0,1,339.0,856,1
1831,07.27 05:29:51,Dropbox.exe,"bolt.dropbox.com:443 close, 15427 bytes (15.0 KB) sent, 8268 bytes (8.07 KB) received, lifetime 15:31",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:29:51.000,2025-07-27 05:29:51,5,6,27,7,1,0,1,181.0,857,1
1832,07.27 05:30:23,Dropbox.exe,client-cf.dropbox.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E2,<*>:<*> open through proxy <*>:<*> HTTPS,0,normal,Proxifier_2k,2025-07-27 05:30:23.000,2025-07-27 05:30:23,5,6,27,7,1,0,1,32.0,858,3
1833,07.27 05:30:23,Dropbox.exe,"client-cf.dropbox.com:443 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:30:23.000,2025-07-27 05:30:23,5,6,27,7,1,0,1,0.0,859,3
1834,07.27 05:30:41,chrome.exe *64,"clients6.google.com:443 close, 6895 bytes (6.73 KB) sent, 3475 bytes (3.39 KB) received, lifetime 01:39",E8,"<*> close, <*> bytes<*>sent, <*> bytes<*>received, lifetime <*>",0,normal,Proxifier_2k,2025-07-27 05:30:41.000,2025-07-27 05:30:41,5,6,27,7,1,0,1,18.0,860,3
