LineId,Date,Time,Level,Node,Component,Id,Content,EventId,EventTemplate,AnomalyLabel,AnomalyLabelName,Source,timestamp_normalized,timestamp_dt,hour,day_of_week,day_of_month,month,is_weekend,is_business_hours,is_night,time_diff_seconds,log_index,logs_last_10
421,2015-07-29,"19:34:42,809",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:34:42.809,2015-07-29 19:34:42.809,19,2,29,7,0,0,0,0.68,1228,107
1172,2015-07-29,"19:34:44,628",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:34:44.628,2015-07-29 19:34:44.628,19,2,29,7,0,0,0,1.819,1229,107
1173,2015-07-29,"19:34:44,742",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:34:44.742,2015-07-29 19:34:44.742,19,2,29,7,0,0,0,0.114,1230,107
1852,2015-07-29,"19:34:45,265",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:34:45.265,2015-07-29 19:34:45.265,19,2,29,7,0,0,0,0.523,1231,107
423,2015-07-29,"19:34:46,038",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:34:46.038,2015-07-29 19:34:46.038,19,2,29,7,0,0,0,0.773,1232,107
422,2015-07-29,"19:34:46,038",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:34:46.038,2015-07-29 19:34:46.038,19,2,29,7,0,0,0,0.0,1233,107
1174,2015-07-29,"19:34:47,879",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:34:47.879,2015-07-29 19:34:47.879,19,2,29,7,0,0,0,1.841,1234,107
1175,2015-07-29,"19:34:48,076",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45406,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:34:48.076,2015-07-29 19:34:48.076,19,2,29,7,0,0,0,0.197,1235,107
1853,2015-07-29,"19:34:48,617",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:34:48.617,2015-07-29 19:34:48.617,19,2,29,7,0,0,0,0.541,1236,107
1854,2015-07-29,"19:34:48,696",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:34:48.696,2015-07-29 19:34:48.696,19,2,29,7,0,0,0,0.079,1237,107
1855,2015-07-29,"19:34:48,697",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:34:48.697,2015-07-29 19:34:48.697,19,2,29,7,0,0,0,0.001,1238,107
1856,2015-07-29,"19:34:48,808",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:34:48.808,2015-07-29 19:34:48.808,19,2,29,7,0,0,0,0.111,1239,107
424,2015-07-29,"19:34:49,487",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:34:49.487,2015-07-29 19:34:49.487,19,2,29,7,0,0,0,0.679,1240,107
1857,2015-07-29,"19:34:51,949",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:34:51.949,2015-07-29 19:34:51.949,19,2,29,7,0,0,0,2.462,1241,107
1858,2015-07-29,"19:34:51,956",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49566,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:34:51.956,2015-07-29 19:34:51.956,19,2,29,7,0,0,0,0.007,1242,107
1859,2015-07-29,"19:34:52,035",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:34:52.035,2015-07-29 19:34:52.035,19,2,29,7,0,0,0,0.079,1243,107
1860,2015-07-29,"19:34:52,036",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:34:52.036,2015-07-29 19:34:52.036,19,2,29,7,0,0,0,0.001,1244,107
425,2015-07-29,"19:34:52,717",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:50849,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:34:52.717,2015-07-29 19:34:52.717,19,2,29,7,0,0,0,0.681,1245,107
1176,2015-07-29,"19:34:54,565",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:34:54.565,2015-07-29 19:34:54.565,19,2,29,7,0,0,0,1.848,1246,107
1178,2015-07-29,"19:34:54,649",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:34:54.649,2015-07-29 19:34:54.649,19,2,29,7,0,0,0,0.084,1247,107
1177,2015-07-29,"19:34:54,649",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:34:54.649,2015-07-29 19:34:54.649,19,2,29,7,0,0,0,0.0,1248,107
1861,2015-07-29,"19:34:55,378",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:34:55.378,2015-07-29 19:34:55.378,19,2,29,7,0,0,0,0.729,1249,107
426,2015-07-29,"19:34:55,969",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49023,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:34:55.969,2015-07-29 19:34:55.969,19,2,29,7,0,0,0,0.591,1250,107
1862,2015-07-29,"19:34:58,628",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:34:58.628,2015-07-29 19:34:58.628,19,2,29,7,0,0,0,2.659,1251,107
1863,2015-07-29,"19:34:58,636",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49590,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:34:58.636,2015-07-29 19:34:58.636,19,2,29,7,0,0,0,0.008,1252,107
1864,2015-07-29,"19:34:58,716",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:34:58.716,2015-07-29 19:34:58.716,19,2,29,7,0,0,0,0.08,1253,107
1179,2015-07-29,"19:35:01,238",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:32964,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:01.238,2015-07-29 19:35:01.238,19,2,29,7,0,0,0,2.522,1254,83
1180,2015-07-29,"19:35:01,244",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:01.244,2015-07-29 19:35:01.244,19,2,29,7,0,0,0,0.006,1255,83
1865,2015-07-29,"19:35:01,969",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:01.969,2015-07-29 19:35:01.969,19,2,29,7,0,0,0,0.725,1256,83
1866,2015-07-29,"19:35:02,057",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:02.057,2015-07-29 19:35:02.057,19,2,29,7,0,0,0,0.088,1257,83
1867,2015-07-29,"19:35:02,168",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47032,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:02.168,2015-07-29 19:35:02.168,19,2,29,7,0,0,0,0.111,1258,83
427,2015-07-29,"19:35:02,651",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:02.651,2015-07-29 19:35:02.651,19,2,29,7,0,0,0,0.483,1259,83
428,2015-07-29,"19:35:02,846",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:02.846,2015-07-29 19:35:02.846,19,2,29,7,0,0,0,0.195,1260,83
1181,2015-07-29,"19:35:04,781",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:04.781,2015-07-29 19:35:04.781,19,2,29,7,0,0,0,1.935,1261,83
1868,2015-07-29,"19:35:05,510",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:05.510,2015-07-29 19:35:05.510,19,2,29,7,0,0,0,0.729,1262,83
429,2015-07-29,"19:35:05,992",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:05.992,2015-07-29 19:35:05.992,19,2,29,7,0,0,0,0.482,1263,83
430,2015-07-29,"19:35:06,078",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:06.078,2015-07-29 19:35:06.078,19,2,29,7,0,0,0,0.086,1264,83
1182,2015-07-29,"19:35:08,008",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:08.008,2015-07-29 19:35:08.008,19,2,29,7,0,0,0,1.93,1265,83
431,2015-07-29,"19:35:09,326",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:09.326,2015-07-29 19:35:09.326,19,2,29,7,0,0,0,1.318,1266,83
432,2015-07-29,"19:35:09,526",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:32891,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:09.526,2015-07-29 19:35:09.526,19,2,29,7,0,0,0,0.2,1267,83
1183,2015-07-29,"19:35:11,348",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:11.348,2015-07-29 19:35:11.348,19,2,29,7,0,0,0,1.822,1268,83
1184,2015-07-29,"19:35:11,352",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:11.352,2015-07-29 19:35:11.352,19,2,29,7,0,0,0,0.004,1269,83
1185,2015-07-29,"19:35:11,461",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:11.461,2015-07-29 19:35:11.461,19,2,29,7,0,0,0,0.109,1270,83
1869,2015-07-29,"19:35:12,075",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49786,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:12.075,2015-07-29 19:35:12.075,19,2,29,7,0,0,0,0.614,1271,83
1870,2015-07-29,"19:35:12,078",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:12.078,2015-07-29 19:35:12.078,19,2,29,7,0,0,0,0.003,1272,83
1871,2015-07-29,"19:35:12,186",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:12.186,2015-07-29 19:35:12.186,19,2,29,7,0,0,0,0.108,1273,83
1186,2015-07-29,"19:35:14,605",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:14.605,2015-07-29 19:35:14.605,19,2,29,7,0,0,0,2.419,1274,83
1187,2015-07-29,"19:35:14,606",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:14.606,2015-07-29 19:35:14.606,19,2,29,7,0,0,0,0.001,1275,83
1188,2015-07-29,"19:35:14,692",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:14.692,2015-07-29 19:35:14.692,19,2,29,7,0,0,0,0.086,1276,83
1189,2015-07-29,"19:35:14,798",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:14.798,2015-07-29 19:35:14.798,19,2,29,7,0,0,0,0.106,1277,83
1190,2015-07-29,"19:35:14,801",INFO,/10.10.34.12,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:45509,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:14.801,2015-07-29 19:35:14.801,19,2,29,7,0,0,0,0.003,1278,83
1191,2015-07-29,"19:35:14,802",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:14.802,2015-07-29 19:35:14.802,19,2,29,7,0,0,0,0.001,1279,83
1872,2015-07-29,"19:35:15,420",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:15.420,2015-07-29 19:35:15.420,19,2,29,7,0,0,0,0.618,1280,83
433,2015-07-29,"19:35:16,098",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:16.098,2015-07-29 19:35:16.098,19,2,29,7,0,0,0,0.678,1281,83
434,2015-07-29,"19:35:16,207",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:16.207,2015-07-29 19:35:16.207,19,2,29,7,0,0,0,0.109,1282,83
1192,2015-07-29,"19:35:17,946",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:17.946,2015-07-29 19:35:17.946,19,2,29,7,0,0,0,1.739,1283,83
1193,2015-07-29,"19:35:18,136",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:18.136,2015-07-29 19:35:18.136,19,2,29,7,0,0,0,0.19,1284,83
1873,2015-07-29,"19:35:18,677",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.11:49662,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:18.677,2015-07-29 19:35:18.677,19,2,29,7,0,0,0,0.541,1285,83
1874,2015-07-29,"19:35:18,863",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:18.863,2015-07-29 19:35:18.863,19,2,29,7,0,0,0,0.186,1286,83
435,2015-07-29,"19:35:19,443",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:19.443,2015-07-29 19:35:19.443,19,2,29,7,0,0,0,0.58,1287,83
436,2015-07-29,"19:35:19,544",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:32924,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:19.544,2015-07-29 19:35:19.544,19,2,29,7,0,0,0,0.101,1288,83
1875,2015-07-29,"19:35:22,018",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:22.018,2015-07-29 19:35:22.018,19,2,29,7,0,0,0,2.474,1289,83
1876,2015-07-29,"19:35:22,095",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.12:49822,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:22.095,2015-07-29 19:35:22.095,19,2,29,7,0,0,0,0.077,1290,83
437,2015-07-29,"19:35:22,888",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:22.888,2015-07-29 19:35:22.888,19,2,29,7,0,0,0,0.793,1291,83
1194,2015-07-29,"19:35:24,626",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:24.626,2015-07-29 19:35:24.626,19,2,29,7,0,0,0,1.738,1292,83
1195,2015-07-29,"19:35:24,818",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:24.818,2015-07-29 19:35:24.818,19,2,29,7,0,0,0,0.192,1293,83
1196,2015-07-29,"19:35:24,822",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:24.822,2015-07-29 19:35:24.822,19,2,29,7,0,0,0,0.004,1294,83
1877,2015-07-29,"19:35:25,543",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 3, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:25.543,2015-07-29 19:35:25.543,19,2,29,7,0,0,0,0.721,1295,83
1878,2015-07-29,"19:35:25,550",INFO,/10.10.34.13,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:47115,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:25.550,2015-07-29 19:35:25.550,19,2,29,7,0,0,0,0.007,1296,83
1197,2015-07-29,"19:35:28,049",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:28.049,2015-07-29 19:35:28.049,19,2,29,7,0,0,0,2.499,1297,83
1198,2015-07-29,"19:35:28,160",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:28.160,2015-07-29 19:35:28.160,19,2,29,7,0,0,0,0.111,1298,83
1199,2015-07-29,"19:35:28,162",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:28.162,2015-07-29 19:35:28.162,19,2,29,7,0,0,0,0.002,1299,83
438,2015-07-29,"19:35:29,368",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:29.368,2015-07-29 19:35:29.368,19,2,29,7,0,0,0,1.206,1300,83
439,2015-07-29,"19:35:29,372",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:29.372,2015-07-29 19:35:29.372,19,2,29,7,0,0,0,0.004,1301,83
440,2015-07-29,"19:35:29,458",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:29.458,2015-07-29 19:35:29.458,19,2,29,7,0,0,0,0.086,1302,83
1200,2015-07-29,"19:35:31,307",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:31.307,2015-07-29 19:35:31.307,19,2,29,7,0,0,0,1.849,1303,83
1201,2015-07-29,"19:35:31,389",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:31.389,2015-07-29 19:35:31.389,19,2,29,7,0,0,0,0.082,1304,83
1202,2015-07-29,"19:35:34,731",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 2, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:34.731,2015-07-29 19:35:34.731,19,2,29,7,0,0,0,3.342,1305,83
1203,2015-07-29,"19:35:34,735",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:34.735,2015-07-29 19:35:34.735,19,2,29,7,0,0,0,0.004,1306,83
1204,2015-07-29,"19:35:34,839",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:34.839,2015-07-29 19:35:34.839,19,2,29,7,0,0,0,0.104,1307,83
1205,2015-07-29,"19:35:34,842",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:34.842,2015-07-29 19:35:34.842,19,2,29,7,0,0,0,0.003,1308,83
441,2015-07-29,"19:35:36,142",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,762,"Connection broken for id 188978561024, my id = 1, error =",E11,"Connection broken for id <*>, my id = <*>, error =",0,normal,Zookeeper_2k,2015-07-29 19:35:36.142,2015-07-29 19:35:36.142,19,2,29,7,0,0,0,1.3,1309,83
1879,2015-07-29,"19:35:38,717",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:38.717,2015-07-29 19:35:38.717,19,2,29,7,0,0,0,2.575,1310,83
1206,2015-07-29,"19:35:41,328",WARN,RecvWorker,188978561024:QuorumCnxManager$RecvWorker,765,Interrupting SendWorker,E25,Interrupting SendWorker,0,normal,Zookeeper_2k,2015-07-29 19:35:41.328,2015-07-29 19:35:41.328,19,2,29,7,0,0,0,2.611,1311,83
1207,2015-07-29,"19:35:41,411",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:41.411,2015-07-29 19:35:41.411,19,2,29,7,0,0,0,0.083,1312,83
1208,2015-07-29,"19:35:41,523",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,688,Send worker leaving thread,E42,Send worker leaving thread,0,normal,Zookeeper_2k,2015-07-29 19:35:41.523,2015-07-29 19:35:41.523,19,2,29,7,0,0,0,0.112,1313,83
1880,2015-07-29,"19:35:42,141",WARN,SendWorker,188978561024:QuorumCnxManager$SendWorker,679,Interrupted while waiting for message on queue,E24,Interrupted while waiting for message on queue,1,hardware_issue,Zookeeper_2k,2015-07-29 19:35:42.141,2015-07-29 19:35:42.141,19,2,29,7,0,0,0,0.618,1314,83
442,2015-07-29,"19:35:42,928",INFO,/10.10.34.11,3888:QuorumCnxManager$Listener,493,Received connection request /10.10.34.13:33010,E40,Received connection request /<*>:<*>,0,normal,Zookeeper_2k,2015-07-29 19:35:42.928,2015-07-29 19:35:42.928,19,2,29,7,0,0,0,0.787,1315,83
